Referência:;2019;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.003.0005 - Gerência de RH;001.0003 - Indenizações;54,69335282;71,06916249;39,61420838;88,25781463;51,66013281;99,77830774;111,0208611;51,49654799;134,1472868;104,4872215;157,2357945;53,63901588;138,0936209;20,43764747;89,79951112;19,45929248;48,24089514;48,77298447;42,46362653;23,11503129;53,22211685;71,81742889;44,94843663;26,46116669
001.004.0001 - Contabilidade Geral;001.0003 - Indenizações;172,1966416;269,9414852;75,92667937;200,8357837;125,3773058;223,5332685;299,8225691;127,8016297;327,9948513;259,415233;361,6230667;197,1499914;323,7490173;46,71757551;264,0538321;48,67718886;146,2447568;107,0926508;177,1321594;47,24319454;181,9012521;252,3044016;160,2950313;70,3404699
001.004.0002 - Planejamento Financeiro;001.0003 - Indenizações;117,2763391;176,2423058;59,07437456;133,6822521;105,1840005;172,2016237;208,6482228;80,67181252;216,063237;207,899199;261,3423512;121,2412223;244,3150859;33,22517318;175,5541529;38,99059262;106,7921657;89,72974942;125,0976094;27,70199532;101,7083243;134,255294;99,70422995;42,86397204
001.004.0003 - Tesouraria;001.0003 - Indenizações;74,58514217;116,7278547;44,57631699;103,2800717;65,34084055;102,5052864;138,44699;86,16146837;216,6743705;150,2684608;151,9265855;96,25143163;231,7871051;21,63392831;168,5381212;29,58253112;65,48031784;78,67593129;85,23712461;29,80899705;80,59412881;144,1900049;64,85829498;31,39403167
001.004.0004 - Controladoria;001.0003 - Indenizações;65,63100795;87,44206852;31,13639015;68,40255042;51,5424801;99,81637321;122,1190525;44,95925242;139,5660824;122,1754386;131,5112435;82,98194855;167,5291479;17,95460952;120,8030751;18,57643812;59,52013249;66,96246589;74,81917557;17,36008545;63,19184903;78,19191379;60,52997819;28,43368072
001.005.0001 - Pesquisa e Desenvolvimento;001.0003 - Indenizações;215,3658776;289,1106747;114,9462166;291,5628569;168,4898295;392,2686267;328,5002854;197,4091825;430,9823346;366,2403045;479,8907645;173,6608768;505,0260398;47,60842324;367,3244259;48,99110644;187,9926849;171,7657725;177,8670585;52,96854647;222,4500025;278,7434243;187,2495388;63,02282721
001.006.0001 - Testes de Qualidade;001.0003 - Indenizações;483,6012038;577,9557537;190,8889201;606,7364471;309,5693135;793,184449;1080,513888;450,4536314;734,9160815;752,4599705;646,2233665;487,3864881;792,7702003;109,1124885;804,2788496;160,1591698;413,5708936;340,0634956;359,8620965;155,6456767;445,8570079;715,6886643;454,2687187;131,671651
001.006.0002 - Inspeção de Produtos;001.0003 - Indenizações;142,1372431;146,883962;77,99807669;202,0045586;92,2201084;163,6508152;239,2512681;106,1626507;218,8630626;263,7350005;264,6745846;92,98031453;241,0104809;34,33478146;194,3908931;47,67673909;107,3469538;125,7868923;93,29454596;32,91257893;138,0610693;191,2828884;98,48998952;53,34506178
001.006.0003 - Documentação Legal;001.0003 - Indenizações;64,09141683;90,70921583;37,92630271;64,33637448;46,30129835;105,3397694;94,29005161;54,95550908;148,9865593;129,9513104;111,4669705;64,53279949;133,161621;18,96500259;101,0616115;21,8782195;78,09656031;45,65079467;49,52702248;22,08334319;52,67745979;92,14434073;56,09022216;25,5276316
001.007.0001 - Gerenciamento de Estoques;001.0003 - Indenizações;169,4978076;231,3840495;99,98857072;218,9242666;110,1111402;266,3453681;277,6077327;178,818221;248,1601847;238,0986117;394,9599229;177,8411684;340,0521293;57,59026412;259,387711;50,25935394;133,1390649;144,5969113;121,2698584;61,91083918;141,0969171;242,2084793;181,8642453;58,91578313
001.007.0002 - Transporte e Distribuição;001.0003 - Indenizações;135,9588231;222,246543;67,75186232;177,9818142;122,888141;204,8297666;304,8522712;137,056708;339,9514658;263,2395908;300,9819628;180,4501366;351,512082;31,57036356;291,6607274;41,56495213;150,5129403;147,7515179;105,4465909;50,0708472;130,93152;169,2088473;131,0659813;42,56675692
001.007.0003 - Aquisição e Compras;001.0003 - Indenizações;95,24986802;125,4502509;33,73127368;111,7020705;66,21739094;152,487942;168,451049;92,58596408;182,2744667;148,2180201;164,144238;92,9098023;141,3266218;22,44921519;122,325955;30,98380755;89,00381366;66,32219299;61,28476475;24,80074054;60,1590759;90,8287671;75,56183174;32,74656577
001.007.0004 - Planejamento de Suprimentos;001.0003 - Indenizações;20,01549021;27,56359836;9,262133229;27,03052937;15,8684306;31,58469697;40,36077962;19,72138379;38,11194257;36,50423478;48,27067568;21,77832182;53,2137484;6,168007759;39,37632515;8,841598806;20,99689494;17,92435807;19,95934912;6,745602992;20,45462201;33,59121193;23,89752428;7,478731997
001.008.0001 - Suporte Técnico;001.0003 - Indenizações;306,1304257;333,3524955;128,3805623;318,8878869;226,3952397;402,6421384;436,2244848;245,7508942;464,2361519;486,4315766;492,5593843;322,9500445;487,8119948;73,62443533;359,2606541;86,23032663;266,9482808;231,0269491;245,1964661;57,76085076;316,8495422;344,3816754;302,5323445;95,57641143
001.008.0002 - Desenvolvimento de Software;001.0003 - Indenizações;143,0905684;288,3761281;97,26541042;230,9153566;140,4173546;253,117639;366,1976672;161,121712;396,3622856;294,4729395;395,1964307;194,1482562;406,2351414;40,09392255;359,0172265;69,36812206;211,719677;127,7598309;158,7414704;60,0859841;182,6383032;336,2329777;135,9281976;81,80664701
001.008.0003 - Gerenciamento de Redes;001.0003 - Indenizações;114,2660614;179,4250695;57,53106216;152,3152448;83,34591502;182,988977;234,468279;119,3886966;254,083019;288,9899361;278,1025773;146,6488993;251,5305999;29,2447573;208,5997517;39,07656143;111,0240971;82,07561937;115,5407289;33,30829854;114,9742625;153,0071878;121,4004955;39,54803808
001.008.0004 - Segurança da Informação;001.0003 - Indenizações;72,89441532;62,18703185;28,40508286;75,51097989;39,6879544;103,3473681;82,65919117;60,63140919;143,9093557;122,4893863;99,56208378;71,08254714;104,1217708;18,17261588;136,3427565;15,5050097;61,38218777;59,22958976;63,88036671;17,49229076;68,81696698;100,3735532;45,89329574;24,12955498
001.009.0001 - Novos Projetos;001.0003 - Indenizações;164,7767025;200,5278989;96,09094016;187,0813783;132,3213854;288,465669;266,8485159;181,5229567;346,2231288;390,9746462;370,1118803;150,5528234;341,2404707;41,66628011;277,6690291;66,63323555;165,822531;151,5266426;145,9295291;59,97218373;166,6108029;227,6358361;135,6726279;69,83096644
001.009.0002 - Gestão de Projetos;001.0003 - Indenizações;124,2026415;174,1295042;48,86587259;130,0996499;105,2922983;165,1958778;267,0239032;102,8021452;270,4301593;267,5850424;226,6666411;104,2432849;354,2183286;33,69338402;189,9798042;36,25062845;123,1446999;80,4110907;128,6555374;33,61313581;117,8420921;179,2707203;139,7894792;52,06636879
001.009.0003 - Desenho Tecnico;001.0003 - Indenizações;81,55128346;127,6180355;37,80445184;98,42691402;60,13809432;125,7173795;150,9806629;100,6829212;132,3482199;165,3939264;161,128255;83,70368994;190,6085829;19,42088468;195,180208;28,73225054;83,79738193;76,43365957;60,20034562;24,42783499;77,62816177;118,7187684;64,76669531;33,07366409
001.009.0004 - Gerencia da Engenharia;001.0003 - Indenizações;42,05212889;51,81685611;21,33068715;60,21233855;41,01849202;49,29890892;80,67065679;32,70857728;79,50045656;77,10967545;70,22802787;45,60012145;81,36359361;10,33506884;70,46513646;9,237687143;41,00192299;31,17163307;35,93778252;14,27013429;47,90975892;47,44516648;46,86241056;13,52212968
001.010.0001 - Equipamentos;001.0003 - Indenizações;572,6347432;576,4567965;218,8917375;600,9612767;500,1322771;562,3330588;873,9007426;611,9122721;969,6672247;1255,486197;965,1405214;695,7623613;1005,151481;147,7602624;764,8786143;163,8983695;589,1844308;512,599576;381,1556839;156,2632479;567,0073313;598,4152432;483,9099205;192,1531416
001.010.0002 - Utilidades;001.0003 - Indenizações;233,0786603;308,785825;132,0247445;319,3759622;220,2201676;437,7564967;510,874542;252,3778595;478,3613386;500,5218461;509,6065185;205,6567346;440,4636968;51,3847221;541,3771805;84,72813392;258,175655;240,2368832;223,987402;89,23357077;216,2607305;364,6101895;295,5801562;105,2009264
001.010.0003 - Predial;001.0003 - Indenizações;90,4382874;75,79149177;51,93121359;85,60485575;83,88721657;120,5451132;150,8267129;95,36692292;142,2944795;130,4163537;123,2176449;104,7246198;204,2770148;25,12140314;137,8370321;27,93290188;71,67386583;78,55246823;98,27906006;30,73577854;88,39132772;94,13904219;97,34556497;32,47849562
001.001.0001 - Linha de Produção;001.0004 - Décimo Terceiro;144750,5645;168722,8979;162288,8484;132852,1486;191017,5513;155625,6803;146858,6508;177253,6896;170521,2732;254606,6467;200818,1586;162345,3473;158692,9934;113882,8858;130567,1458;136777,8924;210538,3696;163987,5049;156577,6789;184308,6393;194320,7165;176987,8756;200614,4039;172564,6496
001.001.0002 - Gerência de Produção;001.0004 - Décimo Terceiro;33838,64218;28706,48805;33207,93181;25853,26713;26651,13928;27373,74799;32271,23514;27461,52632;41256,73972;27144,81066;37152,64453;34012,04604;33628,86155;28940,84073;27337,71423;37274,80975;33699,98154;31047,32832;30755,00717;24107,26035;25565,9673;26465,53597;37234,70258;36279,26488
001.002.0001 - Equipe de Vendas;001.0004 - Décimo Terceiro;17365,32865;18554,27181;12396,53593;16799,03272;15586,16441;17868,89097;16788,26749;15962,22644;21620,92107;16296,79051;16077,70186;16910,73167;20394,64895;16366,24624;15282,04059;15152,8046;14242,42645;16885,50857;18314,23987;13226,52461;17136,71195;19414,02529;16127,63276;20709,99043
001.002.0002 - Marketing Digital;001.0004 - Décimo Terceiro;6193,126049;7041,753466;7356,649526;7755,628733;7224,699945;5952,564822;7184,409901;6091,99014;8695,42988;8353,105265;8034,284011;5940,506827;8725,450571;7819,454016;7314,096674;6835,884881;8154,513409;7004,904159;9226,406594;7392,670258;5742,581276;8343,295465;9116,566303;6236,079651
001.002.0003 - Pesquisa de Mercado;001.0004 - Décimo Terceiro;2899,264748;2782,011662;2462,86162;2617,497056;2610,215043;3277,170576;2489,510294;2607,024381;4112,511712;2997,700143;3038,351489;3066,854696;2636,851963;2043,527162;2447,352381;2964,642753;3093,180112;2990,977732;2453,067065;2917,341642;2476,486942;3627,776279;2788,038746;3545,192188
001.002.0004 - Gerência de Vendas;001.0004 - Décimo Terceiro;1049,608406;1401,790726;1378,697998;1225,20711;1332,577367;1645,604376;1428,807747;1548,264486;1275,195818;1809,977105;1255,771618;1478,465142;1266,917465;1417,568279;1720,697244;1174,454111;1456,905872;1155,239519;1052,475467;1501,742936;1725,917053;1768,912058;1534,016134;1698,775254
001.003.0001 - Recrutamento e Seleção;001.0004 - Décimo Terceiro;2469,014707;2814,217543;2301,279015;1769,793962;2671,472006;1976,074206;2819,746999;2368,404202;2222,617642;3041,698494;2901,352053;2350,07879;2556,150558;2340,78065;2326,947985;2421,300058;2231,413064;2635,215475;2834,970681;2804,886056;3022,862067;2596,247098;2499,197786;2673,91085
001.003.0002 - Treinamento e Desenvolvimento;001.0004 - Décimo Terceiro;2594,422134;2002,437055;1782,267166;1689,919593;1947,971973;2015,438716;1695,172935;1906,645609;2197,527256;2287,815135;2102,380168;1995,341681;2347,021257;1599,763603;2216,353545;2368,431352;1686,122032;2072,95884;2229,022206;1959,612829;1942,086929;2059,01779;2112,455282;2299,090848
001.003.0003 - Remuneração e Benefícios;001.0004 - Décimo Terceiro;1745,6678;1245,186935;1536,110647;1259,834977;1601,74787;1593,211767;1552,869023;2127,712782;2155,620797;1875,675254;1839,724723;1649,994351;1540,893665;1419,436964;1417,303733;1568,402068;1237,951744;1335,264316;1450,867611;1685,09675;1813,959605;1442,974126;1880,315888;1598,818021
001.003.0004 - Relações Trabalhistas;001.0004 - Décimo Terceiro;1006,901405;1327,101327;1175,845682;1283,835162;1029,27932;878,6180941;1397,766219;1317,544644;1665,355902;1589,169983;1303,835583;1365,64936;1139,474891;961,4708996;1483,417008;1076,900233;1049,817811;1416,776361;1305,898005;1438,483239;1230,649175;1293,006833;1321,654702;1121,725624
001.003.0005 - Gerência de RH;001.0004 - Décimo Terceiro;739,1021603;1002,299263;941,9961177;915,0915922;644,3065076;703,7475816;867,5842849;875,0639655;1167,67084;894,897335;828,7553266;1013,593557;934,6354014;709,7416853;662,4670543;887,9001499;881,1068698;833,8440073;756,0449859;1083,360641;862,7034061;1057,446775;973,4115865;787,736493
001.004.0001 - Contabilidade Geral;001.0004 - Décimo Terceiro;2260,999139;2254,819412;1834,149331;2335,00658;2472,278864;2536,549221;2045,048769;1834,318242;2596,608947;2571,369274;2606,22323;2530,131236;2319,911603;1863,381687;2418,169854;1654,055842;2380,289214;1986,953149;2212,996164;2232,566204;2733,96285;2255,492268;2242,984263;2113,711309
001.004.0002 - Planejamento Financeiro;001.0004 - Décimo Terceiro;1454,937964;1093,427108;1000,523349;1536,21803;1227,527124;1164,7121;1083,539335;1582,263666;1531,14345;1904,157666;1691,706682;1331,735434;1626,155705;1130,11709;1383,092213;1479,323632;1578,794881;1652,669626;1231,737367;1218,973816;1676,057064;1682,261208;1658,052311;1999,288246
001.004.0003 - Tesouraria;001.0004 - Décimo Terceiro;752,4082787;1168,243806;1300,658429;899,0184983;1170,973264;1246,213644;964,8045026;1350,998623;1780,84049;1422,895832;1029,323609;1159,903608;1133,717544;857,2630581;1122,121318;1318,352077;1257,657931;1120,527609;971,9063884;1169,309283;1322,229287;1353,963549;1190,663334;1431,979722
001.004.0004 - Controladoria;001.0004 - Décimo Terceiro;707,1205162;834,9335506;657,9728285;689,9199937;800,9388583;849,438019;701,8082516;897,7119558;1123,717269;992,3486914;1085,203955;809,1360345;810,2745481;800,6287115;892,3982749;683,2877133;688,3235864;811,1152304;905,0316363;747,4619769;791,5033573;963,9026128;694,3681416;779,0181819
001.005.0001 - Pesquisa e Desenvolvimento;001.0004 - Décimo Terceiro;2546,508758;2362,666378;2246,27347;3074,274268;3036,703619;2476,375953;2033,698208;2895,301346;3130,147584;3462,850024;3682,716201;2654,914445;2274,081171;2591,281189;2370,673652;3627,33481;2566,477549;2090,596113;2547,538195;2568,577426;3394,441641;3115,604462;3033,116299;3130,614076
001.006.0001 - Testes de Qualidade;001.0004 - Décimo Terceiro;6141,222909;4695,773219;6210,261757;5077,161955;6192,678886;6032,987569;5073,563026;4571,512488;5242,922027;6732,157148;5156,764006;6325,15518;6638,663928;3997,727571;5904,918857;6777,277478;5827,519947;5298,12864;6151,195484;6173,753609;7557,05155;6483,523709;6737,110306;6578,193736
001.006.0002 - Inspeção de Produtos;001.0004 - Décimo Terceiro;1619,653064;1819,460658;1463,359071;1717,225236;1702,743436;1834,968511;1702,740894;1683,856792;1775,563732;1766,361202;1751,274138;1593,148596;1757,637486;1340,859035;1807,801611;1718,553006;1675,443911;1911,639826;1482,278147;1499,163158;1357,933223;1714,531312;1843,258466;2281,860721
001.006.0003 - Documentação Legal;001.0004 - Décimo Terceiro;760,0595728;669,7917052;737,0393463;814,6836785;770,5201879;858,5110232;973,8890839;646,712245;834,3434431;904,3933483;813,7109921;761,9650299;905,1512603;802,7618194;851,7059913;809,948474;620,8626113;772,7149884;660,8406883;960,2745508;731,5375769;1059,420524;878,5394185;925,5685451
001.007.0001 - Gerenciamento de Estoques;001.0004 - Décimo Terceiro;2559,647985;2021,926967;1950,431043;2027,481281;2738,338871;1996,886888;1791,08644;1707,313427;2653,111535;2331,708347;2629,398293;1678,327601;2205,784254;2128,371101;1689,738153;1753,332121;2621,237203;2094,073944;2212,605545;2111,900209;1889,994684;2239,47268;2906,037297;2675,292389
001.007.0002 - Transporte e Distribuição;001.0004 - Décimo Terceiro;1606,754365;1611,896882;1675,123321;1880,512468;1562,726498;1685,226096;1727,001168;2090,75203;2986,143081;2321,124959;2549,767423;2307,429455;2099,256063;1444,443361;1671,361963;1876,192121;1882,038737;1480,350261;2160,85149;1463,703477;1832,10239;1731,67049;1830,45119;2183,20876
001.007.0003 - Aquisição e Compras;001.0004 - Décimo Terceiro;1044,654454;944,0647875;1055,64676;822,7761487;1037,850693;996,1961952;878,4940021;897,3067646;1091,886363;1427,962986;1206,820862;1149,001993;1046,373897;917,2155391;1180,003841;1440,953061;1351,756225;1332,912985;1497,605667;994,3316711;1263,283461;1031,098679;1209,396745;1223,1984
001.007.0004 - Planejamento de Suprimentos;001.0004 - Décimo Terceiro;227,0857236;314,8840905;267,9537199;325,5573406;274,1501194;236,8657419;298,5550247;284,0908177;362,4170988;273,3064821;250,3910582;302,8475394;314,5432758;260,1512606;213,3134875;271,2384828;302,2197283;251,8616199;295,5645816;255,8699577;313,0476584;378,8062597;295,8995146;291,8654489
001.008.0001 - Suporte Técnico;001.0004 - Décimo Terceiro;2462,736342;3072,388618;3482,339352;3427,931464;2346,904655;2800,38908;3720,537329;3016,886933;3976,518799;3570,686844;4076,94369;3473,046975;2660,39311;2906,381379;2950,675638;3015,324111;3870,096641;3297,440261;4050,66927;3293,458168;2726,50229;4842,365465;3506,781987;3025,161733
001.008.0002 - Desenvolvimento de Software;001.0004 - Décimo Terceiro;2639,750796;1981,893021;2222,009667;1884,130173;2076,693886;2308,722036;2347,400404;2331,910884;3358,466107;3447,746218;2696,479797;2487,189365;2245,064684;1783,701674;2604,586108;2854,075568;2740,904278;2225,477123;2828,664249;1894,249094;3502,558463;2625,16265;2810,347803;2764,373115
001.008.0003 - Gerenciamento de Redes;001.0004 - Décimo Terceiro;1677,34091;1681,906012;1715,301284;1735,803114;1516,327541;2071,667953;1699,922171;1645,346095;2134,516517;2443,548039;2117,714846;1580,006601;1642,452554;1381,821942;1712,125196;2050,447844;1450,55839;1698,890394;1641,532859;1353,208982;2301,906048;1472,082696;1617,953108;1775,451586
001.008.0004 - Segurança da Informação;001.0004 - Décimo Terceiro;814,662459;855,5053608;813,5134454;651,1337576;662,1375406;586,2955891;863,0367006;754,1720037;922,8107972;1312,892772;844,3757482;780,23101;765,1215883;847,5683081;796,4703486;983,5613035;879,3127745;1097,52129;823,5720354;1061,482937;934,4831451;1002,143996;1080,583045;672,1498184
001.009.0001 - Novos Projetos;001.0004 - Décimo Terceiro;2205,925484;2078,218131;2080,601328;1956,062541;1966,741831;2561,046368;1692,942083;2128,89933;2584,656535;2561,259456;2670,411887;1920,323826;2319,602647;1761,604275;2924,53161;2140,060712;1734,349365;2624,481602;2446,814375;2249,340693;2163,276264;2677,001536;2532,70843;2410,609855
