Referência:;2021;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.009.0001 - Novos Projetos;001.0003 - Indenizações;171,53;247,73;112,72;216,35;136,29;276,42;305,98;202,99;396,29;388,92;386,21;176,27;355,77;43,94;307,27;65,85;188,04;170,66;170,99;65,36;162,7;243,45;139,78;70,19
001.009.0002 - Gestão de Projetos;001.0003 - Indenizações;120,12;171,85;56,9;159,92;104,67;199,29;275,76;116,75;267,33;302,33;271,37;126,92;359,46;36;235,39;44,77;145,27;93,55;143,21;35,76;128,1;183,14;144,9;50,82
001.009.0003 - Desenho Tecnico;001.0003 - Indenizações;97,44;134,11;47,08;105,1;65,42;154,56;158,48;96,36;162,7;202,29;176,17;101,61;184,64;20,84;189,53;32,73;87,1;79,43;74,06;29,92;84,62;137,15;76,87;41,32
001.009.0004 - Gerencia da Engenharia;001.0003 - Indenizações;44,76;51,05;23,92;68,77;42,31;55,05;83,12;38,47;80,45;93,73;74,86;50,94;87,87;10,58;87,46;11,53;42,48;31,24;39,12;15,32;45,81;55,91;46,07;16,43
001.010.0001 - Equipamentos;001.0003 - Indenizações;636,6;657,72;229,27;693,6;482,75;671,64;938,67;602,59;1171,01;1206,33;1132,65;674,01;1105,3;141,53;838,63;156,21;604,29;527,61;448,65;182,43;599,12;737,77;507,33;195,74
001.010.0002 - Utilidades;001.0003 - Indenizações;234,16;325,73;144,32;324,64;225,48;458,45;525,85;273,59;487,63;598,18;615,42;234,28;502,35;63,5;528,45;97,51;274,24;238,33;225,77;90,21;208,33;455,16;284,13;127,45
001.010.0003 - Predial;001.0003 - Indenizações;102,54;92,36;53,98;103,28;84,38;141,42;177,58;103,07;151,96;137,62;146,82;112,81;210,85;24,39;132,65;27,29;81,77;83,11;95,79;31,01;93,8;107,73;101,94;35,18
001.001.0001 - Linha de Produção;001.0004 - Décimo Terceiro;163060,92;194588,7;184257,27;161671,61;183701,73;151142,69;181465,81;181719,22;189364,79;253597,25;194945,81;181625,02;158276,3;135160,66;142335,76;148873,65;205344,86;197418,34;191469,7;208245,15;219629,75;189151,94;209222,48;175548,45
001.001.0002 - Gerência de Produção;001.0004 - Décimo Terceiro;33403,77;34978,9;33719,42;30045,11;26746,87;28813,57;35075,57;27814,82;42701,04;30085,21;37461,07;36166,91;36276,96;29824,91;27698,95;36090,95;34612,86;32946,03;30446,21;27223,93;28908,2;31942,53;36177,18;39999,2
001.002.0001 - Equipe de Vendas;001.0004 - Décimo Terceiro;18962,93;17904,13;15316,77;16666,64;16075,46;18812,04;16093,37;17892,04;23452,89;17794,23;15894,45;18430,45;20496,53;18926,51;15236,91;17395,21;14593,41;20516,87;18697,95;14495,25;16917,54;22309,71;19452,11;20230,33
001.002.0002 - Marketing Digital;001.0004 - Décimo Terceiro;6119,24;7593,5;8051,06;7586,19;7203,25;6793;8494,78;5812,32;8553,03;9756,85;9054,52;7283,69;8741,66;7810,23;7609,02;7934,58;8526,24;8580,01;9028,26;7505,74;6585,38;9475,86;9107,58;6795,2
001.002.0003 - Pesquisa de Mercado;001.0004 - Décimo Terceiro;3005,59;2879,48;2446,68;2623,96;2845,97;3249,8;2381,11;2945,66;3957,93;3236,33;3010,97;3048,2;2812,21;2313,43;2575,45;2917,58;3088,97;2938,95;2891,48;2939,41;2895,57;3770,47;2734,61;3684,01
001.002.0004 - Gerência de Vendas;001.0004 - Décimo Terceiro;1151,56;1554,1;1442,17;1259,03;1624,75;1585,09;1566,11;1625,01;1574,58;2013,25;1409,85;1482,49;1491,2;1610,76;1641,56;1258,67;1490,54;1305,1;1258,95;1727,46;1820,04;1913,24;1735,91;1620,15
001.003.0001 - Recrutamento e Seleção;001.0004 - Décimo Terceiro;2430,41;2775,04;2692,25;2207,63;2585,33;2437,72;2718,16;2900,92;2598,14;3224,92;2887,88;2859,21;2937,96;2775,63;2370,22;2549,32;2556,32;2704,82;2893,07;3155,79;2920,4;3013,55;2669,97;3096,75
001.003.0002 - Treinamento e Desenvolvimento;001.0004 - Décimo Terceiro;2476,44;2352,18;1795,27;2019,27;2313,01;1995,58;2029,41;1937,41;2666,45;2212,09;2190,69;2050,73;2285,71;1884,42;2436,33;2617,34;2004,25;2027,51;2248,68;1964,96;2326,51;2478,95;2608,51;2238,16
001.003.0003 - Remuneração e Benefícios;001.0004 - Décimo Terceiro;1780,87;1445,12;1585,79;1354,12;1707,86;1804,98;1480,23;2061,99;2361,54;1939,79;2181,43;1669,86;1875,9;1721,85;1552,42;1881,95;1516,58;1591,64;1566,78;2019,49;2176,76;1624,38;1974,36;1652,71
001.003.0004 - Relações Trabalhistas;001.0004 - Décimo Terceiro;1177,46;1469,09;1237,07;1313,67;1194,85;1038,52;1341,36;1262,01;1873,72;1658,91;1341,15;1588,49;1210,47;1129,86;1480,83;1261,63;1302,87;1573,31;1286,68;1524,81;1181,9;1382,83;1405,58;1345,52
001.003.0005 - Gerência de RH;001.0004 - Décimo Terceiro;791,4;1003,32;992,53;946,36;718,33;797,34;955,54;910,21;1131,97;1102,55;876,79;1032,59;899,39;867,58;793,2;919,81;945,09;986,72;889,25;1072,1;1008,49;1053,78;1095,65;822,24
001.004.0001 - Contabilidade Geral;001.0004 - Décimo Terceiro;2565,82;2548,29;1813,3;2517,97;2600,43;2518,25;2253,63;1839,26;2733,19;2850,89;2800,37;2493,54;2405,74;2046,37;2422,8;1984,27;2857,42;2286,38;2651,96;2407,51;3014,62;2330,93;2372,92;2124,8
001.004.0002 - Planejamento Financeiro;001.0004 - Décimo Terceiro;1493,99;1354,89;1220,76;1628,92;1422,06;1365,27;1334,87;1524,89;1526,91;1955,44;1687,16;1530,52;1611,88;1206,19;1605,07;1732,47;1689,87;1814,47;1346,8;1498,49;1730,69;1902,26;1764,88;1908,86
001.004.0003 - Tesouraria;001.0004 - Décimo Terceiro;918,38;1235,58;1244,3;921,95;1272,97;1284,41;1042,64;1376,89;1717,66;1455,98;1195,99;1427,18;1313,05;970,33;1155,63;1429,56;1218,38;1358,9;1099,58;1412,44;1383,48;1455,95;1442,26;1550,16
001.004.0004 - Controladoria;001.0004 - Décimo Terceiro;695,17;852,68;667,39;667,43;933,44;969,61;704,31;1006,99;1191,17;957,96;1096,42;782,51;902,72;767,89;989,67;744,71;807,82;910,88;928,7;886,93;836,88;1158,2;802,89;924,7
001.005.0001 - Pesquisa e Desenvolvimento;001.0004 - Décimo Terceiro;2986,69;2879,59;2572,2;3002,1;3112,15;2563,21;2499,3;3230,36;3687,55;3967,81;3579,7;3097,11;2689,94;3048,56;2697,72;3554,99;3051,84;2544,06;3169,2;2514,59;3808,37;3710,56;3237,66;3648,31
001.006.0001 - Testes de Qualidade;001.0004 - Décimo Terceiro;6299,81;5083,56;6543,38;5178,17;5934,48;5915,43;5026,6;5066,39;6398,77;7430,49;6160,59;7367,88;6621,29;4996,69;6260,18;7298,17;7060,88;5507,7;6230,36;7397,73;7613,27;6649,58;7658,87;6370,22
001.006.0002 - Inspeção de Produtos;001.0004 - Décimo Terceiro;1692,76;1846,84;1577,53;1702,75;1821,16;1936,16;1976,52;1633,29;1924,67;1777,54;1961,14;1930,14;2015,28;1514,63;2118,37;1884,19;1845,13;1936,29;1595,78;1669,4;1615,91;1939,59;2179,15;2226,35
001.006.0003 - Documentação Legal;001.0004 - Décimo Terceiro;930,52;718,73;883,05;851,35;828,68;931,74;947,62;757,68;1030,9;1083,05;886,08;906,3;921,8;842,58;998,16;806,58;732,06;847,96;821,73;980,75;898,3;1129,93;862,61;1065,69
001.007.0001 - Gerenciamento de Estoques;001.0004 - Décimo Terceiro;2593,12;2225,26;2297,55;2218,25;2649,01;2201,83;2180,67;1991,91;2554,13;2716,84;2529,6;2082,32;2134,41;2088,22;1983,9;1987,91;2785,55;2237,07;2374,16;2308,08;2348,66;2759,54;3085,57;2903,81
001.007.0002 - Transporte e Distribuição;001.0004 - Décimo Terceiro;1947,91;1891,15;1786,75;2239,98;1806,13;1968,68;1854,05;2246,09;2968,8;2454,47;2506,73;2199,39;2357,49;1567,24;1897,38;2060,99;2157,66;1742,82;2210,38;1731,72;2029,14;1916,37;1990,72;2530,62
001.007.0003 - Aquisição e Compras;001.0004 - Décimo Terceiro;1150,57;1008,26;1267,01;1014,41;1110,71;1209,39;941,73;1015,04;1164,28;1532,59;1455,28;1425,44;1060,4;1109,13;1138,21;1420,68;1439,73;1356,29;1437,57;980,77;1239,61;1212,45;1445,77;1187,48
001.007.0004 - Planejamento de Suprimentos;001.0004 - Décimo Terceiro;240,52;305,71;293,16;324,18;323,6;276,09;289,1;296,72;414,27;294,47;284,09;318,45;345,47;283,09;242,5;265,71;362,51;287,31;284,85;271,85;338,86;394,69;316,63;351,92
001.008.0001 - Suporte Técnico;001.0004 - Décimo Terceiro;2775,54;3263,76;3712,41;3491,5;2781,17;2785,41;3664,24;3504,65;4300,46;3544,75;4341,79;3867,54;2876,37;3535,99;2987,39;3238,19;4053,61;3924,22;4312,84;3428,3;3364,7;4772,04;3660,05;3688,42
001.008.0002 - Desenvolvimento de Software;001.0004 - Décimo Terceiro;2885,3;2055,37;2757,19;2208,28;2172,38;2648,41;2370,23;2306,96;3640,03;3660,21;2915,94;2664,34;2318,43;2164,25;2633,25;2814,67;2729,12;2538,23;3274,78;2270,75;3432,35;2765,43;2867,17;2763,47
001.008.0003 - Gerenciamento de Redes;001.0004 - Décimo Terceiro;1946,47;1673,71;1776,17;1843,1;1848,34;1987,78;1994,4;1834,16;2475,9;2348,99;2017,66;1610,24;1655,17;1650,83;2025,56;2171,91;1542,26;1697,79;1756,75;1569,67;2245,49;1645,98;1790,48;1991,27
001.008.0004 - Segurança da Informação;001.0004 - Décimo Terceiro;921,2;852,42;901,66;789,92;720,99;680,06;1001,2;909,53;1129,03;1256,39;1010,04;786,71;807,7;895,75;784,57;954,43;1088;1054,56;876,33;1073,16;920,79;1178,61;1065,69;788,6
001.009.0001 - Novos Projetos;001.0004 - Décimo Terceiro;2324,35;2008,55;2034,07;1865,74;2278,93;2451,91;1947,08;2124,32;2524,79;3013,76;2765,98;2311,06;2457,8;2129,33;2841,62;2656,93;2153,17;2546,39;2833,87;2379,32;2412,78;2636,06;3057,56;2746,1
001.009.0002 - Gestão de Projetos;001.0004 - Décimo Terceiro;1940,45;1872,55;1864,19;1388,52;1888,25;1741,55;1483,42;1819,16;1786,82;2525,08;1797,95;1742,97;1442,17;1391,11;1914,6;2001,83;2036,94;2040,15;1888,15;1900,99;1612,52;1853,74;1706,98;2311,07
001.009.0003 - Desenho Tecnico;001.0004 - Décimo Terceiro;1142,38;1047,99;1091,39;1115,15;897;964,56;1347,53;1109,2;1234,21;1509,26;1334,24;1200,97;1087,08;1179,26;1032,42;982,4;1200,72;1354,51;1209,97;1325,6;1129,93;1101,37;1329,87;1219,97
001.009.0004 - Gerencia da Engenharia;001.0004 - Décimo Terceiro;539,51;561,87;604,33;543,19;567,68;593,52;621,88;620,73;658,65;649,08;594,32;695,3;530,68;499,45;597,25;592,65;701,11;702,57;502,21;632,93;696,67;589,12;556,57;610,44
001.010.0001 - Equipamentos;001.0004 - Décimo Terceiro;7556,92;6032,68;6616,78;5489,63;6152,16;7461,86;7681,45;7989,18;9662,55;7883,81;6378,08;7204,84;7604,28;6419,94;7545,53;6071,63;6572,84;7841,41;7924,23;5798,46;8992,28;7250,33;9057,03;6888,47
001.010.0002 - Utilidades;001.0004 - Décimo Terceiro;3768,79;4038;3657,43;3824,66;2731,24;3463,86;3760,81;3099,2;4344,96;4677,78;3828,21;3214,68;3946,81;3130,35;3325,99;4201,77;4084,25;3006,62;4423,5;3998,81;4467,59;3875,5;3230,03;3715,39
001.010.0003 - Predial;001.0004 - Décimo Terceiro;995,51;1254,68;1098,41;1148,92;985,61;1118,61;1070,06;1210,6;1694,35;1707,97;1032,86;1024,2;1324,57;1107,16;1366,68;1363,26;1395,14;1323,2;1365,17;1338,04;1439,6;1277,06;1143,96;1449,25
001.001.0001 - Linha de Produção;001.0004 - Décimo Terceiro;199246,21;195147,54;163180,93;171196,29;172030,58;171432,13;188209,73;180138,61;219408,26;189716,72;189514,62;203029,55;192138,2;138385,39;201574,02;155591,39;178928,23;150703,48;161173,75;205652,7;190750,93;204170,16;233660,78;160530,26
001.001.0002 - Gerência de Produção;001.0004 - Décimo Terceiro;32618,68;31646,5;33402,39;34778,57;25536,24;34968,31;26716,46;30905,5;38126,09;30457,83;36647,13;34463,97;31068,52;24461,35;32204,89;26179,8;32875,08;33735,06;27330,98;33465,94;40628,78;40228,31;31165,61;32880,27
001.002.0001 - Equipe de Vendas;001.0004 - Décimo Terceiro;15596,21;19992,77;14737,99;14340,74;14437,33;19900,76;20363,29;17659,2;19874,8;23446,11;21595,2;17999,82;15089,85;15907,49;16669,28;20825,07;20221,63;14910,7;20492,25;15465,61;16728,87;16326,41;17079,34;16794,79
001.002.0002 - Marketing Digital;001.0004 - Décimo Terceiro;6693,63;7425,36;6845,65;8238,57;8065,23;6125,62;8355,74;5992,73;9153,86;8827,85;8088,87;7191,55;7406,97;8060,26;8455,83;7866,99;7328,75;8149,88;7065,2;6773,75;6502,55;7509,2;8152,55;8621,73
001.002.0003 - Pesquisa de Mercado;001.0004 - Décimo Terceiro;2395,47;2867,92;3072,53;2749,12;2332,14;2684,17;2297,83;3231,79;3013,96;4099,6;2721,99;3334,99;3241,25;2365,94;3446,37;3030,18;3403,3;3474,59;3662,19;2908,76;3486,75;2720,61;3772,4;3732,31
001.002.0004 - Gerência de Vendas;001.0004 - Décimo Terceiro;1535,78;1556,69;1308,07;1168,84;1436,65;1256,85;1308,78;1406,23;1866,78;2012,33;1703,53;1578,53;1218,87;1549,24;1758,16;1771,25;1654,4;1658,69;1540,2;1263,59;1391,58;1811,6;1334,26;1918,57
001.003.0001 - Recrutamento e Seleção;001.0004 - Décimo Terceiro;2578,67;2993,87;2458,7;2184,5;2644,48;2661,88;2790,04;2409,37;2919,4;2680,32;2755,76;2777,83;3116,44;2356,92;2146,26;2278,2;2339,73;2331,64;2410,6;3182,4;3409,12;3146,17;2669,3;2834,37
001.003.0002 - Treinamento e Desenvolvimento;001.0004 - Décimo Terceiro;2058,8;1776,07;2431,03;1989,72;2040,84;2304,73;1993,47;2499,77;2986,49;2251,44;1929,37;2175,47;2373,64;2341,86;2197,55;1884,62;1903,35;2385,67;2241,22;1929,14;2087,72;2922,79;2951,65;2036,27
001.003.0003 - Remuneração e Benefícios;001.0004 - Décimo Terceiro;1407,3;1642,49;1386,33;1795,48;1850,78;1600,15;1828,98;1899,17;2071,87;2001,98;2036,41;1617,98;2056,09;1498,51;2040,21;1971,41;1870,31;2129,42;1877,21;2095,95;2119,21;1671,31;1893,84;1638,49
001.003.0004 - Relações Trabalhistas;001.0004 - Décimo Terceiro;1059,05;1128,09;1390,51;1436,64;1206,31;1444,46;1498,71;1238,3;1735,61;1786,03;1453,51;1341,06;1140,64;1361,77;1247,5;1313,48;1539,09;1155,28;1396,43;1243,54;1375,69;1230,96;1619,16;1728,48
001.003.0005 - Gerência de RH;001.0004 - Décimo Terceiro;690,86;839,63;670,82;808,74;909,93;742,06;734,42;745,51;990,38;912,8;998,56;738,25;864,64;736,4;1054,26;774,88;816,68;729,41;1001,97;910,89;956,16;1156,87;1131,22;819,5
001.004.0001 - Contabilidade Geral;001.0004 - Décimo Terceiro;2362,46;2667,89;2133,75;2045,68;1873,83;2421,98;1896,04;2401,62;3311,29;3118,04;2502,6;2073,7;2653,88;2278,65;2285,99;1989,77;2038,72;2447,31;2450,61;2313,94;2193,6;2304,74;2351,85;2112,42
001.004.0002 - Planejamento Financeiro;001.0004 - Décimo Terceiro;1368,43;1358,76;1427,36;1151,71;1321,77;1170,01;1500,84;1602,61;2044,1;2024,75;1834,29;1522,05;1750,81;1287,65;1266,99;1782,59;1407,16;1451,74;1365,45;1622,29;1428,98;1929,45;1627,79;1345,4
001.004.0003 - Tesouraria;001.0004 - Décimo Terceiro;914,71;1258,53;1248,31;953,57;1251,66;1007,01;994,17;1300,46;1644,09;1525,26;1097,26;1414,15;1173,23;1197,62;1276,12;998,5;1182,69;1091,77;1064,31;1300,59;1121,24;1376,06;1306,82;1398,28
001.004.0004 - Controladoria;001.0004 - Décimo Terceiro;963,39;854,05;822,56;853,91;1005,05;892,1;745,06;877,94;1264,82;1104,16;745,34;856,04;1040,4;936,92;762,13;1040,2;885,75;910,6;836,33;1071,27;1158,91;845,76;928,74;1036,53
001.005.0001 - Pesquisa e Desenvolvimento;001.0004 - Décimo Terceiro;2467,95;3074,91;2961,57;2629,67;2314,03;2414,06;2850,75;2296,6;4209,02;3604,67;3482,67;3518,76;3535,48;3177,36;3483,04;3082,71;3282,62;3390,4;2941,2;3427,75;3564,85;3820,58;3163,74;3082,68
001.006.0001 - Testes de Qualidade;001.0004 - Décimo Terceiro;4955,85;7035,22;4710,08;5101,56;5653,58;6295,94;5578,35;5316,49;8946,08;6472,87;5497,03;6013,73;6559,76;6872,73;5939,53;5437,27;6211,98;7589,42;5328,94;7184,8;7670,67;8284,2;6160,51;6736,88
001.006.0002 - Inspeção de Produtos;001.0004 - Décimo Terceiro;1726,25;1656,25;1775,08;1657,23;1601,15;1479,67;1738,96;1916,59;1930;2487,85;1473,02;1641,15;1602,64;1872,73;1498,53;1650,11;1506,16;2016,42;1790,45;1840,8;1581,08;1685,98;2242,91;1619,55
001.006.0003 - Documentação Legal;001.0004 - Décimo Terceiro;946,77;955,99;672,3;793,73;817,58;783,96;688,35;1020,14;1204,29;1014,12;878,35;921,78;722,22;712,46;1008,74;758,19;876,56;730,32;1034,62;912,35;864,08;1080,12;915,21;849,76
001.007.0001 - Gerenciamento de Estoques;001.0004 - Décimo Terceiro;2577,65;2453,76;1901,47;2412,06;2585,88;2111,87;1892,13;2745,36;3431,01;2506,19;2693,35;2861,22;2157,33;2427,08;2079,36;1946,56;2710,56;2152,76;2162,86;2743,07;3049,74;2316,53;2378,19;2165,66
001.007.0002 - Transporte e Distribuição;001.0004 - Décimo Terceiro;1762,67;1970,94;2079,67;1676,28;1970,63;1941,92;1696,5;2101,67;2754,06;2577,54;1801,33;2014,38;2058,52;2228,01;1845,97;2235,81;2520,7;2477,23;2150,84;1878,67;2617,17;2039,12;2192,53;2159,05
001.007.0003 - Aquisição e Compras;001.0004 - Décimo Terceiro;1221,92;1122,06;1125,86;1232,25;927,26;1244,77;1093,89;1093,35;1420,4;1147,29;1218,23;1224,28;1268,59;1205,75;1335,07;1119,67;1285,72;977,66;1483,23;1250,25;1479,82;1536,62;1193,19;1539,77
001.007.0004 - Planejamento de Suprimentos;001.0004 - Décimo Terceiro;253,06;305,34;233,65;276,2;321,09;230,8;332,49;245,61;369,3;411,1;354,83;255,09;286,81;300,42;278,91;306,68;314,2;349,03;326,5;336,1;382,24;341,88;309,81;374,29
001.008.0001 - Suporte Técnico;001.0004 - Décimo Terceiro;2786,09;4020,64;3985,11;3891,78;2813,32;3616,78;3316,01;3077,87;4967,2;3509,32;4386,09;3105,63;3379,06;2832,9;3160,32;4177,83;4176,05;3788,23;3748,13;3451,87;4183,82;4690,65;4004,9;3609,86
001.008.0002 - Desenvolvimento de Software;001.0004 - Décimo Terceiro;2458,04;2728,59;2791,17;2132,4;2926,84;2777,62;2491,67;2889,05;3532,07;3571,1;2665,2;2574,38;2346,09;2520,3;2668,25;2609,67;2630,84;2415,16;3254,81;2318,04;2340,65;3257,45;3325,7;2832,96
001.008.0003 - Gerenciamento de Redes;001.0004 - Décimo Terceiro;1952,88;1835,44;1445,02;1346,2;1906,24;1532,9;1535,95;1453,31;2425,92;2351,21;1938,77;2162,95;2056,15;1620,11;1961,1;1985,29;1933,12;1719,28;2024,87;2038,24;1738,68;2174,21;2333,35;2097,68
001.008.0004 - Segurança da Informação;001.0004 - Décimo Terceiro;681,76;876,59;697,69;688,48;718,63;814,36;928,58;838,81;1008,95;978,11;896,64;898,6;884,66;836,05;759,54;1000,36;935,51;1076,48;817,1;842,04;970,28;804,83;839,25;837,4
001.009.0001 - Novos Projetos;001.0004 - Décimo Terceiro;2653,69;2410,01;2181,42;2362,87;2673,48;2281,51;2248,56;2572,54;2637,6;2694,04;2638,62;2340,32;2650,56;2403,92;2408,57;2283,8;2124,87;1960,51;2309,32;2466,17;2898,38;2817;2888,47;2265,01
001.009.0002 - Gestão de Projetos;001.0004 - Décimo Terceiro;1624,03;1907,53;1415,2;1349,92;1701,05;1655,74;1976,61;1392,62;2533,7;2101,94;1739,43;2119,38;1597,81;1384,02;2018,09;1961,12;1464,5;1671,81;1924,69;2038,06;2306,14;2217,64;1871,4;2329,92
001.009.0003 - Desenho Tecnico;001.0004 - Décimo Terceiro;1129,19;1035,59;1072,98;983,89;1145,46;1236,79;1138,06;1181,59;1468,64;1335,53;1306,13;1305,48;1109,28;1158,14;1222,91;1051,22;1047,09;1141,79;1258,68;969,62;1347,26;1353,05;1336,52;1503,14
001.009.0004 - Gerencia da Engenharia;001.0004 - Décimo Terceiro;502,67;513,39;523,16;660,93;612,95;616,5;472,97;578,13;741,67;697,71;702,78;564,79;687,79;623,78;599,48;665,19;679,37;586,71;696,69;587,89;747,26;642,39;716,66;529,09
001.010.0001 - Equipamentos;001.0004 - Décimo Terceiro;5692,79;6832,81;7004,77;6903,77;7399,11;6689,09;7301,58;7099,88;9878,99;7260,22;6290,88;7576,52;7509,97;6805,25;8234,61;5901,87;8410,75;7609,23;8183,75;6110,02;7568,81;8236,26;8691,16;7731,11
001.010.0002 - Utilidades;001.0004 - Décimo Terceiro;3850,59;3604,22;3653,89;2990,17;3583,41;3923,44;3177,99;3820,35;4451,66;4080,19;3468,82;3614,81;3114,37;2844,92;4211,26;3400,8;3995,91;4034,48;3933,84;3415,14;3573,95;4491,57;4670,16;4647,88
001.010.0003 - Predial;001.0004 - Décimo Terceiro;934,85;1036,82;1035,21;949,28;960,77;1196,62;1194,33;1146,74;1170,75;1607,8;1088,87;1294,81;1186,18;1093,72;1058,37;1031,7;1146,2;1107,39;1476,32;1093,48;1347,77;1061,93;1081,36;1234,16
001.001.0001 - Linha de Produção;001.0005 - Férias;214947,91;180435,26;258190,24;248826,14;208383,24;231423,58;217165,44;220201,36;326856,74;411994,81;201766,46;228688,69;246394,86;231434,89;271388;287069,83;275629,85;207768,89;218424,57;220257,42;300292,23;280451,88;258495,6;195704,97
001.001.0002 - Gerência de Produção;001.0005 - Férias;46399,9;34083,53;38192,3;44218,65;42901,64;40683,48;40208,06;39396,12;47991,32;58856,22;35267,04;43843,63;35260,21;40184,89;42107,69;39685,15;36431,56;45711,38;38964,79;43329,37;41002,89;42998,7;44909,8;36444,51
001.002.0001 - Equipe de Vendas;001.0005 - Férias;20146,66;24431;22145,85;18173,81;24000,72;19998,69;25313,78;23250,48;31321,74;29574,33;24952,38;22129,86;27293,28;28206,01;19588,93;26756,84;24568,14;23754,18;25895,67;27044,34;26427,01;23900,9;21736,78;19205,79
001.002.0002 - Marketing Digital;001.0005 - Férias;9337,81;11183,41;9805,16;9802,04;9484,99;7708,64;7786,71;7693,06;12971,57;12497,54;8296,91;8097,33;10204,16;11738,41;10656,85;9756,59;11410,18;9027,98;11742,48;11804,5;10639,15;10316,02;8240,71;10825,21
001.002.0003 - Pesquisa de Mercado;001.0005 - Férias;3459,72;3286,3;3196,22;3801,81;4065,78;3454,97;3569,04;4057,96;4385,71;6603,23;4058,87;3620,98;4488,23;4499,82;3468,4;4367,23;3823,63;4161,52;4097,99;4030,89;5013,39;3797,23;3299,28;3709,41
001.002.0004 - Gerência de Vendas;001.0005 - Férias;1629,56;1973,49;1703,15;1706,1;2048,16;1568,13;1841,32;1842,07;2681,81;3571,28;1948,16;2219,11;2027,68;1653,74;2229,58;1783,08;2422,58;2003,91;2250,29;2058,58;1997,31;2290,76;1718,09;1878,43
001.003.0001 - Recrutamento e Seleção;001.0005 - Férias;3993,79;3156,01;3536,76;3685,15;3510,82;2844,41;2796,97;3778,82;3713,75;6118,12;3496,29;3238,16;3902,95;3325,15;3315,5;3012,08;4125,15;3669,69;3344,03;3763,41;3581,1;4204,21;3828,78;3413,82
001.003.0002 - Treinamento e Desenvolvimento;001.0005 - Férias;2288,74;3125,14;2857,89;3049,2;2976,93;2936,03;2443,91;2853,5;3746,2;4202,53;2699,88;2535,5;3152,35;2799,75;2989,15;3050,61;3126,42;3069,64;3122,3;3637,09;2905,18;3109,26;3403,66;2675,94
001.003.0003 - Remuneração e Benefícios;001.0005 - Férias;2457,27;2518,93;2467,45;2676,75;2354,7;2234,85;2202,84;2360,19;2737,42;3796,97;2049,27;2762,14;2004,45;2763,21;2865,54;2782,01;2226,5;2724,85;2589,99;3014,49;2255,32;2697,89;1910,52;2687,8
