Referência:;2020;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.003.0005 - Gerência de RH;001.0003 - Indenizações;50,64098262;73,39183169;41,47160427;71,05210109;46,73851703;104,4780218;93,2065306;49,0637272;116,4832323;86,10757516;156,9122562;48,93102083;120,9708712;20,25690758;72,04460107;17,78600581;44,71054686;43,78435512;35,88377269;21,96073456;48,5781808;58,83804576;37,60912055;21,67110315
001.004.0001 - Contabilidade Geral;001.0003 - Indenizações;143,0306467;273,0380899;67,64680403;202,7394421;106,3131936;233,8190086;297,1983104;117,6832377;310,9086829;231,0363331;349,70248;194,6520389;308,4653056;44,055952;227,8501559;49,31256431;133,3387088;93,57731602;173,4619743;49,21542294;171,3076134;232,7514116;165,269808;64,25690527
001.004.0002 - Planejamento Financeiro;001.0003 - Indenizações;119,7956599;184,3950748;53,81313385;138,362841;104,177721;170,2652687;188,4184414;74,02959089;225,2512539;186,7528385;273,9224535;117,5202589;226,509795;30,17802442;169,6628715;36,28320556;100,6403693;72,95603417;127,4901171;27,06880229;84,60442647;111,1524665;88,63171781;35,58628896
001.004.0003 - Tesouraria;001.0003 - Indenizações;68,3660247;103,6861127;36,74954756;90,84289907;53,7169784;93,69000208;127,8264023;87,5138351;223,667379;126,7647803;157,2107846;95,83467561;234,0358168;21,48883628;164,4194158;29,20981801;55,72023424;77,5676963;81,63334171;28,47088449;67,49884234;147,7140854;58,3115945;30,07583841
001.004.0004 - Controladoria;001.0003 - Indenizações;56,09362164;91,57024368;25,68825626;54,96192768;42,08185103;98,22841724;103,2832119;36,77159138;146,3352969;123,1993876;110,3221737;86,62729633;171,5736362;16,89559765;104,0378054;16,11036663;51,20910916;66,95493263;77,78114537;15,75392404;60,37511013;76,1107355;50,7392087;29,4204585
001.005.0001 - Pesquisa e Desenvolvimento;001.0003 - Indenizações;172,7594652;252,2710959;94,96609435;295,4570399;145,5687758;401,5099558;263,9672158;170,2135198;417,1250229;348,9748169;447,3487682;142,1278106;481,1925532;43,04960994;366,3215971;41,39580046;161,4787974;172,3736889;162,5979878;43,92089723;196,1316037;231,0305867;196,186156;52,54500265
001.006.0001 - Testes de Qualidade;001.0003 - Indenizações;397,8601007;475,6202436;170,5047953;550,0950617;264,5278785;775,3204966;1116,721756;395,9421508;610,615528;690,676662;544,5146746;482,6592749;659,2311305;107,0545377;761,2229991;151,6283009;425,8774065;276,2023956;307,763507;150,7409413;424,2902575;704,5630122;454,6277209;108,4470113
001.006.0002 - Inspeção de Produtos;001.0003 - Indenizações;122,3756489;127,8512491;75,19095251;193,099762;90,1669677;133,0365571;206,661742;85,0411862;196,2916041;243,9796221;246,6294738;75,07241134;208,3430843;35,43364045;166,7379399;48,24005625;110,4935132;130,2357582;85,71021472;27,44458707;136,4218356;164,489945;86,50921284;48,15051803
001.006.0003 - Documentação Legal;001.0003 - Indenizações;58,91723625;87,89832108;34,16637617;53,58147678;47,51352457;93,79938308;87,67863741;45,80779582;147,6256641;112,06678;98,7434277;52,27164817;134,180986;18,626169;86,44476789;19,78737034;79,60157572;40,61576797;47,7501646;19,92946654;50,77611656;82,05836985;56,71737915;25,47537041
001.007.0001 - Gerenciamento de Estoques;001.0003 - Indenizações;162,9488218;220,006486;92,18731465;199,159919;88,27421333;249,4983122;261,3117227;181,013055;200,4931543;201,1601338;382,7869569;184,9993049;312,3340913;57,85170978;247,0151429;46,69136152;117,86695;148,2330149;110,4663002;64,16056257;132,8196678;244,2947758;172,3982471;48,74413007
001.007.0002 - Transporte e Distribuição;001.0003 - Indenizações;111,6434232;208,7020994;64,63411501;156,1700167;123,5195092;186,2855577;274,330393;127,3700923;344,6263466;243,6621616;294,4871657;188,9419276;364,2388462;26,89389788;254,871704;38,46049078;145,742056;154,59607;89,39526874;47,14347009;116,8818636;156,5682398;110,0608114;34,54583021
001.007.0003 - Aquisição e Compras;001.0003 - Indenizações;94,09393648;129,817417;30,13238411;110,1363981;61,97516414;150,2104165;150,9027649;89,34918433;163,0144803;151,8530552;139,6172187;85,08852996;122,3174355;18,03748256;112,6355985;29,41165228;78,30841089;65,75920591;49,53603786;19,90539584;52,29934123;76,80008316;74,91917617;27,33463089
001.007.0004 - Planejamento de Suprimentos;001.0003 - Indenizações;19,28838944;23,12791338;8,665364843;25,55612166;12,96637949;29,57583999;39,59631821;15,83603333;33,16256089;30,37518023;50,03345783;17,67779729;52,12043104;5,190220971;33,47355315;9,143142626;18,39255723;16,96317909;16,30682019;6,613831355;17,00087613;34,07941766;23,9853703;6,207706135
001.008.0001 - Suporte Técnico;001.0003 - Indenizações;285,4492325;296,9321458;126,1891798;273,4985192;233,1565508;400,2782371;423,0586953;231,8190619;451,4541974;420,9119964;450,4962345;320,3905361;403,0428724;65,26860298;333,5958066;80,59472393;231,7518769;208,6041242;207,4292955;49,45620931;329,9057948;284,2526625;310,2675327;92,93773957
001.008.0002 - Desenvolvimento de Software;001.0003 - Indenizações;118,4890669;271,4125042;93,17994745;220,0020708;131,8688703;253,1052787;321,6770568;160,6746679;407,5306392;266,3134181;357,752013;170,7831334;335,182269;34,51100526;324,4396116;63,39001921;218,2125481;113,643211;153,5298509;52,21005762;182,2374879;349,5859961;118,8732864;71,88321691
001.008.0003 - Gerenciamento de Redes;001.0003 - Indenizações;106,8559849;179,1106908;51,69982996;144,7824126;70,78195995;173,4163639;208,0194259;117,2176059;257,5116895;281,793647;269,9607088;127,7224117;228,4525265;24,53401692;178,4305425;40,28964784;90,68827357;69,19781505;104,3431298;32,93092168;94,51652398;137,1883944;103,7089599;32,73435153
001.008.0004 - Segurança da Informação;001.0003 - Indenizações;70,12796335;51,34395818;28,43018788;61,08750894;34,94860716;106,4554819;66,80885778;57,68347372;136,3121349;127,5386753;79,88241217;74,46910107;84,80399831;18,3468871;142,7972595;13,01598948;63,48395914;57,4258357;60,00148877;14,66827594;65,17719439;103,6720538;38,32929197;21,5882619
001.009.0001 - Novos Projetos;001.0003 - Indenizações;158,2892887;162,319615;81,91508855;161,7723232;128,4683324;301,0362572;232,7215192;162,3261432;302,4816547;393,0401471;354,6847672;128,5876929;327,3043227;39,51021616;250,9196789;67,42578709;146,23012;134,5384005;124,5419466;55,02850094;170,6156093;212,8489376;131,685949;69,4737694
001.009.0002 - Gestão de Projetos;001.0003 - Indenizações;128,424044;176,4392448;41,96614243;105,8399131;105,9182963;136,9345078;258,5645665;90,52060869;273,5662704;236,8331126;189,3273619;85,61820394;349,0530917;31,53455908;153,3299035;29,35242491;104,3891865;69,11751478;115,5802478;31,59515937;108,4056103;175,4831886;134,8592028;53,34330497
001.009.0003 - Desenho Tecnico;001.0003 - Indenizações;68,25340551;121,4403324;30,35634195;92,1775205;55,28264121;102,2571138;143,8361974;105,1997781;107,6585822;135,2274007;147,3708041;68,95293485;196,7701033;18,09840508;200,9988582;25,22279929;80,61999103;73,55035018;48,93439931;19,94382094;71,21403333;102,764462;54,56907534;26,4730701
001.009.0004 - Gerencia da Engenharia;001.0003 - Indenizações;39,5080774;52,59523168;19,02166448;52,71958287;39,76640718;44,14863615;78,29348975;27,81000851;78,56212049;63,43648829;65,88265962;40,82000543;75,33895943;10,09580794;56,77264415;7,401115676;39,57527517;31,10341575;33,01442261;13,29221493;50,10576294;40,26191776;47,66845069;11,12890999
001.010.0001 - Equipamentos;001.0003 - Indenizações;515,0966842;505,2338963;208,9832631;520,6955827;518,1404342;470,8154205;813,6006348;621,3787629;802,9432086;1306,645438;822,4042962;718,2167377;914,0771735;154,2647859;697,6131245;171,9651463;574,4564589;498,0161962;323,815124;133,8497102;536,6158929;485,3827118;461,5709916;188,6320109
001.010.0002 - Utilidades;001.0003 - Indenizações;232,0023142;292,7230704;120,7769759;314,1972808;215,0830328;417,9970563;496,3255637;232,810351;469,2688519;418,807246;421,9862919;180,5305297;386,2013898;41,58093962;554,6205914;73,6217483;243,0523222;242,1590235;222,2188788;88,26771038;224,493369;292,074414;307,4917423;86,83589585
001.010.0003 - Predial;001.0003 - Indenizações;79,76481209;62,19521681;49,96018794;70,95460232;83,39731101;102,7515508;128,1039382;88,23954581;133,2437412;123,5897785;103,4095357;97,21873938;197,9089342;25,87473947;143,2268934;28,59094934;62,82430038;74,2448594;100,8327972;30,46398203;83,29452895;82,26268694;92,9582011;29,98444224
001.001.0001 - Linha de Produção;001.0004 - Décimo Terceiro;128496,3063;146295,3208;142939,6534;109170,023;198624,7211;160241,639;118851,3875;172897,8942;153552,8576;255620,061;206867,3999;145112,2305;159110,7839;95954,78217;119771,5849;125664,8967;215863,2316;136217,8497;128044,1215;163123,4846;171928,1693;165606,0631;192360,4913;169631,5649
001.001.0002 - Gerência de Produção;001.0004 - Décimo Terceiro;34279,17582;23558,84423;32704,20236;22246,26307;26555,75119;26005,87428;29691,1103;27112,72005;39861,29079;24491,79334;36846,7584;31985,57122;31174,06556;28082,97702;26981,18952;38497,50261;32811,17931;29258,05008;31066,93628;21347,39552;22610,14812;21927,64926;38323,1384;32905,28461
001.002.0001 - Equipe de Vendas;001.0004 - Décimo Terceiro;15902,32307;19228,02183;10033,062;16932,47712;15111,76171;16973,02709;17513,17003;14240,56021;19932,05221;14925,36518;16263,06649;15516,32465;20293,27432;14152,31947;15327,30486;13199,46624;13899,88435;13896,87606;17938,40406;12068,84691;17358,72334;16894,18545;13371,32777;21201,0236
001.002.0002 - Marketing Digital;001.0004 - Décimo Terceiro;6267,904225;6530,097041;6722,132521;7928,851906;7246,213764;5216,10893;6076,172147;6385,117107;8840,200584;7151,32113;7129,005134;4845,019675;8709,271198;7828,688926;7030,604486;5889,32522;7798,993335;5718,953973;9428,901985;7281,303848;5007,644162;7346,096208;9125,561473;5722,964653
001.002.0003 - Pesquisa de Mercado;001.0004 - Décimo Terceiro;2796,70084;2687,842558;2479,15026;2611,050031;2393,989596;3304,771674;2602,845524;2307,318606;4273,130799;2776,66559;3065,981982;3085,623556;2472,428544;1805,1133;2325,626076;3012,464664;3097,395962;3043,926502;2081,127321;2895,438967;2118,058818;3490,482812;2842,511382;3411,605194
001.002.0004 - Gerência de Vendas;001.0004 - Décimo Terceiro;956,6829401;1264,408493;1318,019491;1192,292846;1092,945031;1708,429024;1303,542904;1475,143488;1032,735317;1627,228175;1118,532012;1474,451211;1076,367934;1247,547634;1803,649581;1095,872992;1424,0307;1022,58704;879,8638613;1305,518996;1636,661652;1635,471697;1355,603401;1781,216161
001.003.0001 - Recrutamento e Seleção;001.0004 - Décimo Terceiro;2508,232613;2853,948189;1967,08519;1418,793307;2760,484224;1601,853071;2925,130655;1933,641211;1901,371437;2868,886587;2914,886954;1931,607094;2223,960052;1974,0578;2284,465968;2299,70893;1947,80163;2567,402119;2778,038127;2493,000417;3128,91901;2236,730433;2339,348223;2308,807374
001.003.0002 - Treinamento e Desenvolvimento;001.0004 - Décimo Terceiro;2718,025152;1704,696987;1769,358509;1414,287456;1640,544057;2035,495054;1415,9836;1876,369729;1811,069415;2366,132522;2017,630231;1941,44935;2409,977111;1358,106785;2016,238784;2143,19388;1418,489464;2119,426466;2209,53626;1954,28021;1621,184366;1710,22177;1710,73422;2361,680456
001.003.0003 - Remuneração e Benefícios;001.0004 - Décimo Terceiro;1711,161438;1072,914708;1487,98764;1172,114856;1502,22866;1406,289119;1629,072646;2195,530378;1967,65713;1813,679656;1551,545112;1630,365035;1265,71421;1170,137524;1293,947432;1307,093732;1010,513472;1120,184711;1343,530569;1406,073343;1511,627119;1281,827115;1790,751351;1546,683366
001.003.0004 - Relações Trabalhistas;001.0004 - Décimo Terceiro;861,0487319;1198,835968;1117,651441;1254,677904;886,6518129;743,3364358;1456,544404;1375,523086;1480,162607;1522,361812;1267,559354;1174,069823;1072,643705;818,1777307;1486,008536;919,2188765;845,9151232;1275,816753;1325,403051;1357,043848;1281,40908;1209,018223;1242,74047;935,1539744
001.003.0005 - Gerência de RH;001.0004 - Décimo Terceiro;690,2603028;1001,279564;894,0351281;884,8563149;577,9110934;621,1411175;787,7247331;841,2750286;1204,497636;726,3536712;783,3522182;994,9465899;971,2620038;580,6188015;553,2811372;857,0973094;821,4554339;704,6536287;642,7933885;1094,739557;737,991618;1061,12631;864,8109495;754,6808504
001.004.0001 - Contabilidade Geral;001.0004 - Décimo Terceiro;1992,391168;1995,145992;1855,238387;2165,337843;2350,443113;2554,981416;1855,772451;1829,389761;2466,853026;2319,25467;2425,536456;2567,259427;2237,145263;1696,75636;2413,548556;1378,794584;1982,829526;1726,739569;1846,691512;2070,33485;2479,434512;2182,495987;2120,163513;2102,680486
001.004.0002 - Planejamento Financeiro;001.0004 - Décimo Terceiro;1416,906725;882,4205958;820,0194727;1448,791736;1059,605671;993,6161165;879,5294603;1641,796005;1535,388637;1854,220236;1696,265617;1158,769088;1640,557845;1058,842004;1191,813484;1263,166697;1475,020726;1505,297356;1126,505005;991,5963159;1623,148733;1487,705556;1557,690873;2094,000341
001.004.0003 - Tesouraria;001.0004 - Décimo Terceiro;616,4313443;1104,577276;1359,569516;876,6573678;1077,149018;1209,153188;892,7796058;1325,594115;1846,344942;1390,563433;885,8829026;942,6816379;978,8777807;757,3711529;1089,584254;1215,795208;1298,202098;923,9694773;859,0571198;968,0299331;1263,690323;1259,12105;982,9567315;1322,809209
001.004.0004 - Controladoria;001.0004 - Décimo Terceiro;719,2764708;817,5564501;648,6885374;713,1678195;687,246159;744,1599696;699,3153895;800,2927095;1060,084203;1027,971862;1074,102646;836,6680584;727,2962195;834,763226;804,6870987;626,9314218;586,5036266;722,277267;881,9664722;629,9250301;748,5870909;802,2001787;600,5145364;656,287799
001.005.0001 - Pesquisa e Desenvolvimento;001.0004 - Décimo Terceiro;2171,20185;1938,537228;1961,64548;3148,183697;2963,08625;2392,483589;1654,834715;2594,995569;2657,000962;3022,153352;3788,696991;2275,85417;1922,513205;2202,593421;2083,275345;3701,151853;2158,306795;1717,959525;2047,819908;2623,723944;3025,502788;2616,044792;2841,494932;2686,379308
001.006.0001 - Testes de Qualidade;001.0004 - Décimo Terceiro;5986,627983;4337,567791;5894,102296;4978,124224;6462,111555;6152,881365;5120,964823;4124,973882;4295,861765;6099,455065;4316,50459;5429,999952;6656,083444;3198,482541;5569,818554;6293,562635;4809,597207;5096,531598;6073,036852;5152,287745;7501,248233;6321,61425;5926,286159;6792,957359
001.006.0002 - Inspeção de Produtos;001.0004 - Décimo Terceiro;1549,703471;1792,487213;1357,45106;1731,823527;1592,026626;1739,065695;1466,884501;1735,989136;1638,008888;1755,252707;1563,866479;1314,993964;1532,933156;1187,024522;1542,764798;1567,47697;1521,362885;1887,303463;1376,849255;1346,286195;1141,141919;1515,587118;1559,140846;2338,755518
001.006.0003 - Documentação Legal;001.0004 - Décimo Terceiro;620,8255107;624,1856168;615,171279;779,5965186;716,4422454;791,0373891;1000,886376;551,996526;675,2633438;755,2073575;747,2525942;640,6164701;888,8032155;764,8253444;726,7402978;813,3310155;526,5557224;704,1469566;531,4524422;940,2265745;595,7333033;993,3109544;894,7629981;803,8708552
001.007.0001 - Gerenciamento de Estoques;001.0004 - Décimo Terceiro;2526,608028;1837,17348;1655,755589;1853,118605;2830,680054;1811,01958;1471,10321;1463,378937;2755,928954;2001,171882;2733,133848;1352,714058;2279,545249;2169,294205;1439,193016;1546,434963;2466,616818;1960,218358;2062,044385;1932,395105;1520,901239;1817,418078;2736,950635;2464,758152
001.007.0002 - Transporte e Distribuição;001.0004 - Décimo Terceiro;1325,348497;1373,879152;1570,470486;1578,73157;1352,125322;1442,584369;1608,658362;1946,157122;3003,587476;2195,02421;2593,543746;2420,776074;1869,308468;1331,268105;1472,267448;1707,964074;1641,62556;1257,408623;2112,432777;1237,167595;1654,197921;1564,772297;1683,085296;1883,491196
001.007.0003 - Aquisição e Compras;001.0004 - Décimo Terceiro;948,488947;883,9568394;879,5432406;667,3441615;969,7707421;820,5846413;819,5042227;793,2292617;1023,994083;1330,478659;1000,781013;926,1740803;1032,533319;758,508331;1223,332307;1461,515418;1269,158031;1309,938896;1560,148539;1008,080867;1287,409025;876,8728496;1011,66886;1259,991179
001.007.0004 - Planejamento de Suprimentos;001.0004 - Décimo Terceiro;214,4018205;324,3334875;244,9147086;326,9405331;232,2567613;203,2140956;308,3192762;271,9991666;317,0544657;253,6639833;220,6895069;288,0095215;286,3851343;239,0712438;187,6397688;276,8819938;251,9565368;220,7868698;306,6821903;240,8292634;289,2015477;363,561738;276,5263012;242,059105
001.008.0001 - Suporte Técnico;001.0004 - Décimo Terceiro;2185,18569;2892,238344;3266,526962;3365,520298;1980,447602;2815,448713;3777,699609;2597,008765;3676,97915;3596,813468;3828,25283;3118,792641;2460,633193;2388,879131;2914,412488;2807,796792;3694,891224;2770,770313;3804,435485;3163,919933;2209,354397;4913,727315;3359,932215;2481,171752
001.008.0002 - Desenvolvimento de Software;001.0004 - Décimo Terceiro;2415,098695;1911,042754;1790,70973;1607,561771;1985,222427;2012,602821;2324,790698;2357,131624;3098,681766;3247,615297;2493,536662;2321,817387;2174,020969;1470,06661;2576,234232;2894,032817;2752,73944;1951,260692;2443,321821;1580,173788;3574,203035;2492,0099;2754,65172;2765,276526
001.008.0003 - Gerenciamento de Redes;001.0004 - Décimo Terceiro;1445,423012;1690,142159;1656,518518;1634,752564;1243,953608;2159,096131;1448,924682;1475,969257;1840,20387;2541,912489;2222,731366;1550,340856;1629,832823;1156,649613;1447,191239;1935,778353;1364,309289;1699,991501;1533,87228;1166,598424;2359,739501;1316,557591;1462,050545;1583,024067
001.008.0004 - Segurança da Informação;001.0004 - Décimo Terceiro;720,4460727;858,6018892;733,9841247;536,7317833;608,0890479;505,4591033;743,939619;625,3509078;754,2578739;1371,936605;705,8833354;773,8053781;724,7877243;801,9782717;808,5512016;1013,581759;710,6534516;1142,232763;773,9902748;1049,932933;948,3799221;852,0991585;1095,684221;572,8954836
001.009.0001 - Novos Projetos;001.0004 - Décimo Terceiro;2093,534639;2150,302756;2128,197105;2050,757696;1697,319984;2675,040478;1471,974905;2133,488531;2645,942595;2176,699539;2578,145773;1595,650305;2189,175865;1457,383131;3009,86238;1723,741254;1396,994998;2704,968085;2112,623581;2126,461996;1939,573519;2718,578948;2097,951306;2116,106432
