Referência:;2023;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.008.0001 - Suporte Técnico;003.0003 - Alimentação;7549,6;7004,866815;5558,6;7383,175034;8228,45;7499,881;5225,38;6620,491102;6461,45;0;8381,93;0;8459,51;0;9143,56;0;7053,68;0;6279,95;0;7919,37;0;7074,41;0
001.008.0002 - Desenvolvimento de Software;003.0003 - Alimentação;5286,45;6759,234776;5176,58;5987,264525;6111,38;6896,541671;3898,85;4520,243411;5692,22;0;6298,68;0;5380,42;0;6978,32;0;5242,49;0;4786,25;0;4768,58;0;4980,99;0
001.008.0003 - Gerenciamento de Redes;003.0003 - Alimentação;3646,02;3789,711607;3344,85;4220,946759;3903,25;3349,314671;2798,15;4120,752777;3659,57;0;3211,33;0;3921,02;0;4084,4;0;3307,07;0;3463,51;0;2823,67;0;2870,59;0
001.008.0004 - Segurança da Informação;003.0003 - Alimentação;1757,47;2298,576595;1462,73;1916,496554;1710,47;2074,444808;1417,63;1439,295337;1664,19;0;1935,18;0;1573,94;0;1961,24;0;1477,51;0;1497,71;0;1783,82;0;1873,62;0
001.009.0001 - Novos Projetos;003.0003 - Alimentação;4659,25;4228,775015;4548,38;3798,783594;4146,38;4523,50939;4562,01;4384,414747;4790,52;0;4721,6;0;4928,25;0;4359,01;0;4268,84;0;5128,1;0;4640,48;0;4286,48;0
001.009.0002 - Gestão de Projetos;003.0003 - Alimentação;3998,77;4485,723912;3539,82;3792,397991;3885,91;4711,039503;3374,06;3527,637568;2998,79;0;4086,61;0;3382,68;0;3127,27;0;3974,91;0;4098,19;0;3095,09;0;2832,8;0
001.009.0003 - Desenho Tecnico;003.0003 - Alimentação;1998,27;2225,853553;1795,6;2442,088268;2638,4;2780,414587;2247,84;1931,886449;2567,56;0;2646,01;0;2591,1;0;2083,53;0;2622,17;0;2635,19;0;2054,08;0;2160,21;0
001.009.0004 - Gerencia da Engenharia;003.0003 - Alimentação;1255,97;1487,773403;953,81;1141,721587;1259,41;1229,201837;977,86;886,2387537;1140,44;0;1212,57;0;1355,34;0;1070,04;0;1121,66;0;1111,46;0;886,12;0;1123,38;0
001.010.0001 - Equipamentos;003.0003 - Alimentação;15330,78;18827,69461;10537,64;15278,6963;16768,68;14783,65776;13688,57;12899,02167;12360,69;0;15290,98;0;16900,1;0;12688,83;0;15728,2;0;15133,29;0;11408,83;0;12431,64;0
001.010.0002 - Utilidades;003.0003 - Alimentação;6235,41;8887,286242;6767,33;8087,577045;6635,55;8149,457329;5135,78;7102,819057;8052,76;0;7354,16;0;7398,85;0;7048,27;0;7212,47;0;6735,14;0;6549,82;0;7346,03;0
001.010.0003 - Predial;003.0003 - Alimentação;2094,97;2600,19444;1912,93;2464,219886;2474,91;2092,478838;2382,68;2315,317088;2679,56;0;1964,01;0;1996,5;0;2267,12;0;2369,2;0;2914,2;0;2000,01;0;2070,23;0
001.001.0001 - Linha de Produção;003.0004 - Cesta Básica;120459,19;168688,2882;129452,42;128338,2957;148582,38;160595,8461;142260,27;157365,9575;113465,14;0;113753,75;0;159651,31;0;129068,61;0;127741,13;0;115373,7;0;154769,24;0;309581,05;0
001.001.0002 - Gerência de Produção;003.0004 - Cesta Básica;22767,49;29196,07037;21172,08;20759,00798;25729,5;20927,85728;26445,11;28102,18383;22328,47;0;20757,44;0;23901,64;0;22475,09;0;20300,37;0;23483,72;0;27657,59;0;51063,55;0
001.002.0001 - Equipe de Vendas;003.0004 - Cesta Básica;12189,17;13868,09115;15232,48;12763,45543;13361,11;17469,12049;15893,33;15549,29615;11203,71;0;14736,94;0;12069,82;0;12917,54;0;13552,04;0;14848,04;0;11256,78;0;34926,39;0
001.002.0002 - Marketing Digital;003.0004 - Cesta Básica;5945,67;7343,052516;4669,18;5625,046543;5254,65;4765,509858;4796,5;6643,341957;4871,62;0;5693,55;0;4811,43;0;5480,4;0;6178,92;0;5970,5;0;6850,19;0;14753,26;0
001.002.0003 - Pesquisa de Mercado;003.0004 - Cesta Básica;2669,2;2569,9036;2367,52;2533,552357;2386,12;2230,696218;2667,82;3114,431348;2114,28;0;1860,28;0;2485,94;0;2727,93;0;2471,35;0;2618,65;0;2573,04;0;5196,2;0
001.002.0004 - Gerência de Vendas;003.0004 - Cesta Básica;1025,88;1113,635749;1167,41;1374,634188;1216,11;870,1115424;973,96;1504,544771;1318,4;0;1229,39;0;1302,74;0;1356,15;0;1263,82;0;981,22;0;1007,55;0;2948,92;0
001.003.0001 - Recrutamento e Seleção;003.0004 - Cesta Básica;2236,77;2542,009008;2299,94;2527,777219;2397,19;2342,529926;1683,06;2885,188019;2339,28;0;1673,06;0;2017,13;0;2189,57;0;2209,13;0;1687,59;0;2448,94;0;3710,89;0
001.003.0002 - Treinamento e Desenvolvimento;003.0004 - Cesta Básica;1903,59;1620,799668;1395,97;1470,880608;2043,71;1392,972525;1865,05;2024,813631;1746,66;0;1968,69;0;1380,77;0;1600,66;0;1721,19;0;1731,92;0;1925,32;0;3360,49;0
001.003.0003 - Remuneração e Benefícios;003.0004 - Cesta Básica;1418,7;1268,517427;1630,92;1735,256294;1297,08;1225,232771;1345,16;1914,599657;1490,92;0;1142,08;0;1227,64;0;1575,72;0;1203,41;0;1242,66;0;1397,56;0;3581,36;0
001.003.0004 - Relações Trabalhistas;003.0004 - Cesta Básica;842;1071,836811;1190,11;1088,344984;892,08;975,5973723;1035,9;1107,279793;895,06;0;1034,33;0;1198,84;0;1151,24;0;910,13;0;1091;0;880,4;0;2607,91;0
001.003.0005 - Gerência de RH;003.0004 - Cesta Básica;679,93;719,3138956;599,95;832,4485536;805,52;644,1784866;606,4;629,406706;590,18;0;575,62;0;684,98;0;759,8;0;699,57;0;602,82;0;586,9;0;1538,93;0
001.004.0001 - Contabilidade Geral;003.0004 - Cesta Básica;1831,01;2220,004367;1684,55;1846,656807;1689,85;2278,926291;1705,51;2142,056875;1832,2;0;1835,53;0;2013,28;0;1580,15;0;1493,12;0;1937,13;0;1621,64;0;4673,68;0
001.004.0002 - Planejamento Financeiro;003.0004 - Cesta Básica;966,67;974,399366;986,11;1262,336752;970;1033,710777;1127,7;1227,582897;1199,94;0;1207,41;0;1033,27;0;1310,69;0;1040,15;0;1317,2;0;1367,19;0;2325,61;0
001.004.0003 - Tesouraria;003.0004 - Cesta Básica;937,16;890,7794594;1009,49;941,3446608;836,87;979,0393393;1086,78;1078,627501;794,63;0;802,61;0;1093,48;0;909,53;0;867,14;0;768,24;0;799,08;0;2076,26;0
001.004.0004 - Controladoria;003.0004 - Cesta Básica;565,62;779,5320292;736,68;730,1696368;793,78;601,9992337;706,51;718,1267593;673,1;0;654,04;0;646,3;0;599,36;0;692,66;0;560,48;0;675,92;0;1254,87;0
001.005.0001 - Pesquisa e Desenvolvimento;003.0004 - Cesta Básica;2250,4;2880,367454;2249,41;2165,273976;1929,59;1742,306256;2680,41;2998,326662;1975,94;0;2554,58;0;2254,18;0;1915,7;0;2212,66;0;2527,31;0;2265,92;0;4434,43;0
001.006.0001 - Testes de Qualidade;003.0004 - Cesta Básica;4123,87;6319,904085;4288,92;4723,662232;5546,86;4889,317765;4766,78;5191,134377;5114,32;0;4829,81;0;5096,66;0;4762,43;0;4955,04;0;5587,81;0;4999,98;0;11796,86;0
001.006.0002 - Inspeção de Produtos;003.0004 - Cesta Básica;1546,48;1493,602684;1563,78;1694,904904;1495,65;1175,31852;1167,64;1870,386414;1229,44;0;1636,44;0;1368,77;0;1456,05;0;1288,94;0;1647,26;0;1542,65;0;3406,76;0
001.006.0003 - Documentação Legal;003.0004 - Cesta Básica;677,21;559,3470949;784,79;738,5692506;591,78;513,4583292;695,93;660,5884535;566,24;0;753,38;0;748,82;0;586,37;0;605,77;0;698,83;0;587,39;0;1523,01;0
001.007.0001 - Gerenciamento de Estoques;003.0004 - Cesta Básica;2185,71;1685,642509;2132,83;2107,502049;2098,95;1394,276548;1476,34;1885,702433;1936,53;0;1972,48;0;1531,49;0;2021,14;0;1771,98;0;1667,55;0;1896,03;0;4483,52;0
001.007.0002 - Transporte e Distribuição;003.0004 - Cesta Básica;1637,73;1788,314463;1592,1;1512,269251;1708,31;1830,146742;1447,56;1965,578368;1355,96;0;1574,75;0;1451,94;0;1383,68;0;1417,32;0;1796,51;0;1817,99;0;3060,42;0
001.007.0003 - Aquisição e Compras;003.0004 - Cesta Básica;1045,39;852,8043131;824,65;762,2874461;1051,86;996,813362;945,43;870,8743125;851,45;0;839,84;0;1042,15;0;855,07;0;809,9;0;768,19;0;978,86;0;1817,3;0
001.007.0004 - Planejamento de Suprimentos;003.0004 - Cesta Básica;187,55;237,5318658;257,38;243,1223932;206,51;267,3104862;260,52;241,1731864;205,11;0;190,1;0;231,13;0;210,64;0;198,5;0;232,27;0;242,24;0;538,01;0
001.008.0001 - Suporte Técnico;003.0004 - Cesta Básica;2365,81;3113,821379;3080,82;2463,662538;2643,9;2600,05275;2748,3;2383,371715;2275,18;0;3147,16;0;2270,4;0;2260,26;0;2731,36;0;3218,3;0;2691,79;0;5868,69;0
001.008.0002 - Desenvolvimento de Software;003.0004 - Cesta Básica;1767,7;2329,582213;1921,27;1702,380574;1713,25;2276,095599;2373,69;2290,655654;1659,81;0;2351,11;0;1895,99;0;2271,47;0;2356,51;0;1965,77;0;2317,55;0;4577,62;0
001.008.0003 - Gerenciamento de Redes;003.0004 - Cesta Básica;1255,16;1235,470103;1390,89;1195,234956;1516,3;1445,09491;1150,52;1796,175825;1323,94;0;1166,31;0;1189,84;0;1236,85;0;1333,31;0;1499,74;0;1471,5;0;2819,97;0
001.008.0004 - Segurança da Informação;003.0004 - Cesta Básica;776,45;869,7969196;801,77;569,2015816;560,84;876,6494635;556,85;798,7039664;655,22;0;729,27;0;675,87;0;632,46;0;598,95;0;832,84;0;647,69;0;1282,22;0
001.009.0001 - Novos Projetos;003.0004 - Cesta Básica;1978,23;1730,355411;1480,54;2220,466292;2127,37;2073,425196;1857,35;1830,349659;1935,25;0;1485,17;0;1984,87;0;2081,83;0;2232,53;0;1748,48;0;1770,27;0;4768,76;0
001.009.0002 - Gestão de Projetos;003.0004 - Cesta Básica;1267,98;1665,348861;1616,42;1024,309821;1161,73;1197,917761;1374,14;1753,492444;1280,26;0;1370,89;0;1175,61;0;1412,82;0;1454,15;0;1287,47;0;1673,89;0;2596,08;0
001.009.0003 - Desenho Tecnico;003.0004 - Cesta Básica;891,96;971,1452122;783,57;896,2085904;769,26;794,2087761;906,73;1001,146786;978,71;0;950,62;0;955,69;0;1072,91;0;905,42;0;940,4;0;995,3;0;2352,39;0
001.009.0004 - Gerencia da Engenharia;003.0004 - Cesta Básica;489,17;476,0512217;435,24;444,960237;537,74;445,9690805;376,54;381,6621245;392,16;0;435,88;0;453,76;0;373,62;0;457,6;0;380,6;0;393,67;0;925,85;0
001.010.0001 - Equipamentos;003.0004 - Cesta Básica;5618,35;5795,552212;4464,07;6937,242581;6489,76;5665,643919;6294,23;6486,158301;5202,11;0;5384,83;0;5007,47;0;6507,48;0;5402,86;0;4621,94;0;5628,09;0;12296,08;0
001.010.0002 - Utilidades;003.0004 - Cesta Básica;2881,04;2881,267825;3016,65;3136,731699;2227,47;3486,775951;2481,36;3430,731721;2659,68;0;3134,51;0;2575,23;0;3168,99;0;3097,41;0;2303,41;0;3143,77;0;5539,51;0
001.010.0003 - Predial;003.0004 - Cesta Básica;997,36;1195,436593;738,57;1127,086885;936,73;670,703619;823,05;1083,069245;974,64;0;823,3;0;1005,82;0;1095,26;0;964,61;0;1023,18;0;841,61;0;2147,13;0
001.010.0003 - Predial;006.0001 - Taxas e Impostos;7694,94;24274,9036;8084,52;7205,068038;2488,52;881,2851326;23529,48;31124,47104;657,88;0;771,65;0;3085,53;0;5108,99;0;913,83;0;4494,34;0;811,49;0;171900,46;0
001.001.0001 - Linha de Produção;006.0002 - Copa;2452,55;1864,587859;1759,5;2170,844906;2306,69;2802,404344;1993,96;2457,087632;1937,55;0;2470,28;0;2259,46;0;1925,61;0;2203,91;0;2178,1;0;2335,36;0;2000,62;0
001.010.0001 - Equipamentos;006.0002 - Copa;1702,21;2314,698166;2401,53;1967,205625;1914,64;2402,424775;2071,95;2988,173191;2321,26;0;2135,16;0;1908,78;0;2277,25;0;1824,1;0;2056,35;0;1874,1;0;1838,62;0
001.006.0001 - Testes de Qualidade;006.0002 - Copa;1846,19;2636,146235;2054,79;2026,465448;2452,52;2425,556245;2299,57;1756,79979;1753,63;0;2310,75;0;1878,7;0;2231,59;0;2289,34;0;1920,62;0;2435,97;0;2123,09;0
001.009.0002 - Gestão de Projetos;006.0003 - Alimentação Externa;1020,99;1394,030131;872,98;1531,113269;906,53;636,516274;845,33;1324,183583;1101,54;0;1019,22;0;1065,86;0;1221,28;0;1037,96;0;1050,52;0;1157,1;0;922,77;0
001.005.0001 - Pesquisa e Desenvolvimento;006.0003 - Alimentação Externa;482,21;395,1137687;429,01;581,6905232;359,1;261,2300286;399,94;558,5984907;405,61;0;436,23;0;429,15;0;488,46;0;446,61;0;369,82;0;376,91;0;498,61;0
001.009.0002 - Gestão de Projetos;006.0004 - Condução;298,51;107,3000529;284,68;359,045132;237,43;287,1221519;413,92;413,8634209;303,55;0;347,64;0;271,62;0;299,35;0;345,63;0;382,44;0;320,57;0;381,05;0
001.005.0001 - Pesquisa e Desenvolvimento;006.0004 - Condução;219,82;89,04795935;186,7;246,9877685;183,03;232,0935485;200,07;283,8497873;192,6;0;232,38;0;170,09;0;206,89;0;163,21;0;243,62;0;175,5;0;200,7;0
001.009.0002 - Gestão de Projetos;006.0005 - Viagens;840,76;185,729501;892,35;4554,723184;2319,83;2085,209528;735,08;1046,900079;619,66;0;788,95;0;695,13;0;790,05;0;4755,03;0;726,73;0;792,63;0;774,85;0
001.005.0001 - Pesquisa e Desenvolvimento;006.0005 - Viagens;1052,28;257,0601214;1140,72;5062,954329;3781,12;3479,174333;1245,82;1295,593874;1321,6;0;1411,35;0;1142,8;0;1475,25;0;7188,64;0;1099,52;0;1221,32;0;1312,36;0
001.001.0001 - Linha de Produção;006.0006 - Uniformes ;32169,17;50307,03359;34776,81;62305,86246;43251,87;60749,90515;36333,72;52596,44848;39805,84;0;42265,29;0;36646,22;0;47105,01;0;35501,21;0;35024,93;0;44077,5;0;42784,09;0
001.006.0001 - Testes de Qualidade;006.0006 - Uniformes ;4605,53;6345,12637;5265,7;9391,141512;5099,28;7505,781638;7260,86;7518,186192;6345,43;0;5605,87;0;7008,31;0;6535,78;0;5020,32;0;6318,91;0;6073,61;0;6603,45;0
001.007.0002 - Transporte e Distribuição;006.0006 - Uniformes ;1519,94;2038,338904;2119,77;2799,91325;1555,91;2268,127382;1957,21;1552,94205;2030,53;0;1755,89;0;1747,6;0;1862,37;0;1714,62;0;1514,07;0;1939,3;0;1790,8;0
001.010.0001 - Equipamentos;006.0006 - Uniformes ;9632,09;8900,067785;7460,68;10759,97632;9764,98;10507,63078;9362,58;9640,961348;8080,61;0;10757,94;0;10503,11;0;11621,78;0;9136,25;0;10479,69;0;9386,47;0;7895,65;0
001.010.0002 - Utilidades;006.0006 - Uniformes ;580,95;482,1520032;695,3;752,0585931;705,29;885,2212069;601,21;679,9057141;629,53;0;597,59;0;677,2;0;692,57;0;582,06;0;691,37;0;472,94;0;692,93;0
001.010.0003 - Predial;006.0006 - Uniformes ;497,81;661,4652926;673,9;918,2242368;526,5;633,3365644;578,4;782,1159277;490,5;0;672,87;0;670,27;0;559,98;0;513,66;0;610,65;0;492,5;0;636,95;0
001.001.0001 - Linha de Produção;006.0007 - Material de Segurança;69144,79;59559,03915;66370,47;72489,37407;75118,58;99874,82804;81730,13;107293,801;74573,64;0;69924,08;0;73340,62;0;88298,31;0;72612,1;0;60399,76;0;90013,59;0;60083,74;0
001.006.0001 - Testes de Qualidade;006.0007 - Material de Segurança;2440,74;3021,383212;2208,75;2829,705568;2204,76;3527,944047;2382,24;3643,098923;2381,87;0;2482,78;0;2670,22;0;2938,37;0;2557,14;0;2694,64;0;2665,41;0;1985,1;0
001.007.0002 - Transporte e Distribuição;006.0007 - Material de Segurança;1106,06;1257,515306;1251,78;1115,251094;1148,24;1874,197731;1486,67;1644,870035;1041,05;0;1186,02;0;1322,15;0;1533,6;0;1351,54;0;1106,82;0;1372,71;0;1206,92;0
001.010.0001 - Equipamentos;006.0007 - Material de Segurança;23804,48;22528,71904;31674,6;32684,17656;25747,65;27501,2753;31344,43;32073,71111;26527,76;0;24832,83;0;27052,98;0;29962,02;0;29102,29;0;26632,95;0;31895,79;0;29205,16;0
001.010.0002 - Utilidades;006.0007 - Material de Segurança;11489,12;14385,4296;12786,69;12113,67663;12913,85;15947,09252;14645,99;13743,97358;14205,92;0;15545,16;0;12937,24;0;15000,53;0;12656,33;0;14629,38;0;13947,17;0;12274,4;0
001.010.0003 - Predial;006.0007 - Material de Segurança;7584,33;9091,699512;10945,74;9698,719706;9842,75;9411,995484;8024,62;13508,46041;7053,12;0;8927,33;0;8168,39;0;11042,88;0;10353,83;0;7917,15;0;10444,85;0;8590,09;0
001.001.0001 - Linha de Produção;006.0008 - Material de Consumo;28980,16;23258,52525;20485;24735,26926;24000,88;31153,50372;39136,8;39280,9921;21954,2;0;34147,5;0;25994,37;0;30809,79;0;26597,8;0;23153,17;0;24368,91;0;28695,62;0
001.010.0001 - Equipamentos;006.0008 - Material de Consumo;8835,25;11614,30832;9406,3;8515,146342;9440,95;12544,11734;13876,54;13115,61065;9133,78;0;12390,29;0;8052,06;0;8957,06;0;8397,59;0;9940,86;0;7141,45;0;10120,48;0
001.006.0001 - Testes de Qualidade;006.0008 - Material de Consumo;4032,48;3948,480114;3350,28;3045,318653;3520;4575,259924;5209,58;5827,130105;4375,39;0;4522,58;0;4300,96;0;3403,84;0;3563,98;0;4688,52;0;3025,9;0;3219,39;0
001.006.0001 - Testes de Qualidade;006.0009 - Material de Laboratório;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
001.001.0001 - Linha de Produção;006.0010 - Fretes;1039,96;1168,58049;1037,52;1193,257896;1331,45;996,2386896;1023,27;1107,157917;1174,4;0;928,01;0;1179,05;0;863,55;0;1204,58;0;959,1;0;1264,73;0;1653,73;0
001.010.0001 - Equipamentos;006.0010 - Fretes;7034,58;6686,399947;8133,63;10934,59075;9112,9;7139,854468;6049,11;7595,046986;7038,46;0;8258,4;0;7786,28;0;7445,41;0;6281,61;0;6410,69;0;6773,94;0;8781;0
001.006.0001 - Testes de Qualidade;006.0010 - Fretes;2358,24;2177,434698;2447,37;2694,564097;2579,07;2047,942678;2133,34;2402,643408;1820,42;0;2250,12;0;1879,02;0;2214,87;0;2151,04;0;2242,06;0;1820;0;3380,27;0
001.001.0001 - Linha de Produção;006.0011 - Serviços Terceirizados;56938,83;65609,02017;70914,31;70693,1524;57811,43;62900,58566;57698,27;72316,06978;62280,8;0;55156,02;0;52061,75;0;74269,8;0;65944,71;0;50483,76;0;58385,58;0;83897,78;0
001.010.0001 - Equipamentos;006.0011 - Serviços Terceirizados;432459,79;487152,508;405547,21;432464,2124;336869,34;488770,4099;512245,99;555710,418;428605,41;0;370080,18;0;369933,46;0;421399,82;0;409621,2;0;342994,56;0;375613,44;0;450504,77;0
001.006.0001 - Testes de Qualidade;006.0011 - Serviços Terceirizados;25540,78;27988,52874;31730,44;30946,81213;34193,29;35047,86519;41316,82;47883,22024;34925,51;0;35647,34;0;28525,54;0;37584,09;0;36373,97;0;28325,64;0;36211,05;0;34348,12;0
001.009.0002 - Gestão de Projetos;006.0011 - Serviços Terceirizados;82573,92;102262,3709;86697,07;117772,2539;81490,91;115323,5673;106680,33;105743,6001;87714,8;0;89310,24;0;99646,8;0;79276,63;0;102912,11;0;91664,62;0;89704,66;0;108315,02;0
001.003.0005 - Gerência de RH;006.0012 - Material de Ambulatório;255,85;213,0146314;0;-268,9362789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
001.009.0001 - Novos Projetos;006.0013 - Consultorias;26949,01;31748,97624;16247,77;20248,95431;14138,84;15040,07399;25760,29;21426,64331;17321,56;0;17484,74;0;29521,29;0;16231,49;0;16600,06;0;30435,67;0;15378;0;29232,41;0
001.010.0003 - Predial;006.0014 - Mobiliário;8666,93;6342,300823;5393,08;6301,941304;10250,4;13798,39981;8882,21;9509,19998;8489,71;0;8528,2;0;8012,52;0;4137,86;0;4925,28;0;7250,75;0;6400,82;0;11956,62;0
001.010.0003 - Predial;006.0015 - Material de Limpeza;126184,7;167328,2997;129054,81;117566,2217;127469;157513,3414;125529,93;152002,1205;135183,37;0;94757,19;0;112915,86;0;111920,68;0;137943,41;0;135067,23;0;104452,31;0;132243,92;0
001.001.0001 - Linha de Produção;006.0016 - Material de Escritório;4461,72;11274,5717;4790,52;4987,565867;3189,38;5130,665655;3824,21;3759,833226;3529,34;0;3593,42;0;3632,81;0;4382,8;0;3797,29;0;4346,11;0;4156,56;0;4451,2;0
001.001.0002 - Gerência de Produção;006.0016 - Material de Escritório;552,61;2821,609602;826,56;1097,652769;749,21;1014,701095;713,55;683,8530836;775,98;0;793,08;0;751,81;0;595,4;0;616,49;0;789,69;0;533,06;0;553,66;0
001.002.0001 - Equipe de Vendas;006.0016 - Material de Escritório;342,99;1430,16141;468,71;594,8222789;359,78;651,5660417;329,58;342,6903239;402,5;0;395,94;0;386,16;0;395,55;0;419,54;0;388,97;0;426,82;0;383,75;0
001.002.0002 - Marketing Digital;006.0016 - Material de Escritório;175,85;560,854098;216,48;284,7731704;187,87;207,861043;153,21;220,5131293;157,34;0;162,54;0;182,65;0;153,13;0;151,93;0;148,97;0;127,77;0;159,25;0
001.002.0003 - Pesquisa de Mercado;006.0016 - Material de Escritório;53,61;236,2188608;83,61;92,63592211;51,62;83,98334459;54,89;99,66608483;51,8;0;66,71;0;53,37;0;61,93;0;67,06;0;61,14;0;58,35;0;75,29;0
001.002.0004 - Gerência de Vendas;006.0016 - Material de Escritório;34,11;96,57403894;32,92;59,53301599;37,76;36,78074354;32,73;28,30776112;37,53;0;27,3;0;27,74;0;26,62;0;34,79;0;34,29;0;26,46;0;31,97;0
001.003.0001 - Recrutamento e Seleção;006.0016 - Material de Escritório;54,94;182,1382883;85,01;94,45253172;56,03;71,89995143;62,39;71,88969718;56,92;0;51,56;0;57,56;0;58,13;0;64,5;0;48,22;0;65,05;0;59,71;0
001.003.0002 - Treinamento e Desenvolvimento;006.0016 - Material de Escritório;48,62;206,1790987;58,23;68,16361262;45,84;70,69362367;50,85;50,52706921;49,55;0;52,06;0;45,84;0;54,61;0;57,11;0;41,25;0;43,84;0;39,75;0
001.003.0003 - Remuneração e Benefícios;006.0016 - Material de Escritório;44,91;122,1434946;39,5;73,60303414;36,39;50,61407439;36,9;54,3145549;35,23;0;38,98;0;41,71;0;34,85;0;41,08;0;35,17;0;37,65;0;41,34;0
001.003.0004 - Relações Trabalhistas;006.0016 - Material de Escritório;29,73;93,39159648;40,21;37,3960603;33,46;51,30762708;28,39;31,01800601;28,78;0;28,4;0;25,05;0;32,93;0;37,46;0;23,13;0;23,69;0;31,92;0
001.003.0005 - Gerência de RH;006.0016 - Material de Escritório;20,73;64,78532766;26,62;23,28734474;20,05;32,24116542;20,64;25,08739823;19,07;0;15,36;0;20,24;0;17,48;0;24,69;0;15,56;0;20,9;0;22,14;0
001.004.0001 - Contabilidade Geral;006.0016 - Material de Escritório;53,45;190,960442;58,06;103,9067019;45,4;79,29278102;49,91;69,33535097;44,76;0;45,58;0;52,12;0;53,88;0;46,99;0;52,62;0;42,84;0;43,83;0
001.004.0002 - Planejamento Financeiro;006.0016 - Material de Escritório;35,21;114,8143337;34,9;44,87541621;25,8;44,29489701;27,56;41,00530471;30,77;0;33,49;0;29,21;0;27,22;0;37,81;0;30,31;0;31,64;0;30,34;0
001.004.0003 - Tesouraria;006.0016 - Material de Escritório;22,27;91,3865689;32,46;45,1900561;23,94;37,72711332;29,44;26,47905609;20,66;0;24,78;0;27,27;0;29,15;0;30,92;0;21,48;0;24,18;0;28,64;0
001.004.0004 - Controladoria;006.0016 - Material de Escritório;22,66;60,90721347;24,47;36,93590504;18,13;21,0978089;21,44;24,54819722;22,65;0;18,84;0;21,53;0;15,23;0;24,08;0;21,13;0;18,49;0;21,63;0
001.005.0001 - Pesquisa e Desenvolvimento;006.0016 - Material de Escritório;62,48;253,2001491;72,96;130,9535571;58,35;108,6581615;53,18;68,99536244;69,99;0;51,16;0;74,6;0;55,89;0;58,5;0;66,95;0;54,68;0;58,32;0
001.006.0001 - Testes de Qualidade;006.0016 - Material de Escritório;113,22;563,0911052;167,5;205,0530196;121,77;227,0076838;162,55;176,5383421;155,05;0;114,93;0;139,66;0;118,69;0;134,83;0;135,48;0;129,71;0;129,41;0
001.006.0002 - Inspeção de Produtos;006.0016 - Material de Escritório;37,91;137,7598294;44,57;71,38293868;43,08;45,57074982;35,63;40,83457998;36,96;0;43,27;0;36,29;0;39,87;0;50,39;0;37,4;0;40,68;0;35,34;0
001.006.0003 - Documentação Legal;006.0016 - Material de Escritório;19,11;55,06804881;21,9;28,79238206;22,23;32,34534229;21,12;22,93199614;22,17;0;19,48;0;15,86;0;20,91;0;19,37;0;19,02;0;20,93;0;15,25;0
001.007.0001 - Gerenciamento de Estoques;006.0016 - Material de Escritório;44,04;142,4800403;66,34;76,06629967;50,96;81,60506723;52;59,8315296;57,15;0;41,63;0;52,07;0;57,93;0;62,33;0;53,31;0;42,77;0;50,94;0
001.007.0002 - Transporte e Distribuição;006.0016 - Material de Escritório;38,11;197,6851069;65,22;56,91641368;48,94;52,66301856;54,48;37,78814149;52,72;0;46,27;0;41,87;0;44,96;0;45,61;0;41,6;0;46,06;0;43,57;0
001.007.0003 - Aquisição e Compras;006.0016 - Material de Escritório;30,29;69,35464902;27,96;38,77383492;27,11;38,46150586;25,36;34,51997208;29,73;0;23,98;0;29,07;0;24,66;0;33,89;0;23,03;0;20,3;0;22,87;0
001.007.0004 - Planejamento de Suprimentos;006.0016 - Material de Escritório;5,81;27,12772689;9,53;8,985684183;6,69;7,957674974;7,32;7,05357375;6,11;0;7,13;0;6,01;0;5,27;0;6,01;0;6,53;0;5,14;0;5,94;0
001.008.0001 - Suporte Técnico;006.0016 - Material de Escritório;81,65;318,0279648;82,06;150,1921317;71,54;113,5310059;79,56;83,41539224;77,92;0;77,73;0;87,43;0;74,55;0;69,05;0;77,83;0;83,95;0;86,24;0
001.008.0002 - Desenvolvimento de Software;006.0016 - Material de Escritório;67,94;241,7696189;66,26;87,67497322;55,3;69,15090659;59,37;56,68790245;57,96;0;49,69;0;57,26;0;51,76;0;74,39;0;58,49;0;56,71;0;52,33;0
001.008.0003 - Gerenciamento de Redes;006.0016 - Material de Escritório;32,4;152,9111965;51,93;68,46610582;45,3;59,17211317;31,45;40,89911114;37,67;0;31,74;0;31,27;0;39,6;0;43,25;0;31,51;0;35,2;0;38,48;0
001.008.0004 - Segurança da Informação;006.0016 - Material de Escritório;19,61;74,10258521;26,01;27,53889484;15,16;28,31919736;22,17;19,25932351;20,03;0;15,75;0;21,09;0;22,01;0;17,19;0;21,23;0;22,11;0;17,3;0
001.009.0001 - Novos Projetos;006.0016 - Material de Escritório;58,37;198,5138248;61,89;79,14255432;40,44;68,00573008;54,77;66,80442384;50,02;0;58,4;0;47,41;0;43,14;0;46,94;0;42,58;0;57,14;0;58,63;0
