Referência:;2022;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.009.0001 - Novos Projetos;001.0003 - Indenizações;209,76;92,08;215,15;166,26;197,9;154,34;209,48;242,47;218,9;131,6;178,43;148,22;196,99;256,29;167,66;174,22;207,5;110,13;188,71;214,36;165,3;215,35;210,03;340,21
001.009.0002 - Gestão de Projetos;001.0003 - Indenizações;120,21;63,36;122,6;137,34;111,21;87,8;140,22;162,85;123,22;92,97;154,36;119,28;120,27;184,56;131,88;134,62;158,89;119,73;161,32;192,18;139,91;127,6;116,42;251,41
001.009.0003 - Desenho Tecnico;001.0003 - Indenizações;78,18;34,44;77,85;64,98;88,76;75,36;89,22;123,11;83,48;80,83;92,86;73,78;101,6;143,62;102,37;101,28;103,69;59,9;73,86;100,63;89,22;95,22;87,87;196,76
001.009.0004 - Gerencia da Engenharia;001.0003 - Indenizações;53,24;21,28;38,21;33,98;50,03;37,37;41,6;43,38;40,52;38,71;37,22;35;37,99;57,21;50,96;34,54;52,58;30,74;52,15;57,92;51,28;42,72;52,11;87,81
001.010.0001 - Equipamentos;001.0003 - Indenizações;651,33;208,03;498,1;479,4;634,29;322,7;472,24;564,81;505,15;483,99;491,62;462,27;639,61;680,27;570,92;493,95;523,5;336,88;522,97;801,49;653,63;503,76;534,77;1075,54
001.010.0002 - Utilidades;001.0003 - Indenizações;259,14;120,53;301,22;251,56;312,97;226,44;221,07;320,46;301,79;203,74;308,02;222,14;235,07;406,7;321,1;215,84;232,07;204,95;236,91;402,41;307,06;273,76;263;612,65
001.010.0003 - Predial;001.0003 - Indenizações;99,08;37,21;89,92;74,72;81,38;67,11;96,18;95,71;90,29;72,64;92,93;62,69;108,15;121,81;105,99;85,17;82,22;77,04;98,12;135,77;75,83;86,03;92,81;181,04
001.001.0001 - Linha de Produção;001.0004 - Décimo Terceiro;187231,76;156904,64;219869,67;182873,75;222635,13;203506,03;247900,18;254332,49;192381,42;175021,22;228087,12;189445,02;229745,83;175579,73;213489,07;234543,31;190272,16;252366,67;208483,12;215243,53;258051,69;176692,45;264716,75;265983,08
001.001.0002 - Gerência de Produção;001.0004 - Décimo Terceiro;39174,12;26319,02;36522,36;33765,04;28975,38;27265,26;41228,44;46728,72;30020,15;35366,06;38499,8;27895,23;30527,41;37744,15;39818,36;32609,13;43796,38;42288,78;37543,81;38525,83;39937,39;34375,13;46172,99;34804,37
001.002.0001 - Equipe de Vendas;001.0004 - Décimo Terceiro;16042,49;18497,63;16654;16544,73;22351,5;16574,09;21212,78;23847,19;17067,62;16551,06;18619,46;22052,22;24841,66;22622,66;25236,71;19834,16;18941,94;19571,39;18730,99;21962,66;18866,48;24501,77;23738,08;28616,3
001.002.0002 - Marketing Digital;001.0004 - Décimo Terceiro;8018,49;6433,19;6727,94;8877,48;6855,91;7938,15;8149,58;11342,93;8032,64;8521,2;8164,39;7970,05;9778,51;8915,26;10231,37;8929,41;11327,22;7700,99;10549,27;9781,88;10559,76;9136,83;11388,69;9735,39
001.002.0003 - Pesquisa de Mercado;001.0004 - Décimo Terceiro;3310,92;2850,24;3759,13;3449,21;2635,99;2823,01;4470,32;3545,35;4069,56;3938,01;4087,69;2706,57;2962,21;3133,91;3946,75;3005,27;3921,85;3191,77;3637,85;3983,11;3916,59;4053,5;4919,49;3994,65
001.002.0004 - Gerência de Vendas;001.0004 - Décimo Terceiro;1650,64;1432,5;1680,15;1624,75;1367,1;1312,5;1711,59;1598,46;1862,51;1835,68;1694,15;1528,23;1624,85;1464,78;1719,82;1440,81;1916,27;2069,78;2107,03;1716,15;2043,32;1941;1902,45;2155,29
001.003.0001 - Recrutamento e Seleção;001.0004 - Décimo Terceiro;3238,2;2268,16;2285,58;2537,08;2484,82;2506,43;3286,38;2990,08;3125,94;2715,52;3372,08;2579,69;3796,6;3414,29;2898,3;2993,76;3268,8;3701,25;3177,36;2603,52;3192,71;3348,57;4253,23;3005,31
001.003.0002 - Treinamento e Desenvolvimento;001.0004 - Décimo Terceiro;2517,48;1938,18;2620,85;2344,54;2061,47;2570,77;2920,25;2591,72;2500,78;2290,65;2464,48;2398,81;2900,57;2184,27;3247,61;2866,72;2859,74;2792,62;2592,72;2741,93;2392,69;2511,52;3219,58;3446,12
001.003.0003 - Remuneração e Benefícios;001.0004 - Décimo Terceiro;1752,17;1506,93;1862,25;1834,75;1772,36;1729,9;2259,1;2309,18;1877,33;2192,84;2219,58;1565,55;2143,03;2210,82;2326,02;2002,42;2104,96;1973,21;2295,1;1935,83;2051,28;1962,95;3003,04;2392,69
001.003.0004 - Relações Trabalhistas;001.0004 - Décimo Terceiro;1374,05;1405,9;1286,95;1628,77;1402,53;1383,69;1570,65;1970,66;1751,71;1244,26;1617,15;1448,06;1623,39;1657,27;1946,45;1478,66;1982,7;1655,72;1921,27;1417,92;1849,06;1375,67;1734,25;1458,5
001.003.0005 - Gerência de RH;001.0004 - Décimo Terceiro;924,07;930,16;796,62;1005,63;959,32;810,11;1131,7;968,47;1235,01;1172,61;983,72;829,77;1049,22;806,23;1042,27;1117,48;1028,6;1055,35;1112,89;1096,99;979,47;897,3;1155,09;1375,32
001.004.0001 - Contabilidade Geral;001.0004 - Décimo Terceiro;2718,61;2182,5;2192,33;2007,68;2703,89;2534,85;3068,07;2735,61;2840,36;2865,31;3095,18;2207,27;2583,8;2309,53;2866,8;3106,52;3477,17;3413,61;3024,92;3066,99;3378,96;2386,69;2960,45;3823,86
001.004.0002 - Planejamento Financeiro;001.0004 - Décimo Terceiro;1370,41;1293,57;1426,83;1469,24;1875,7;1636,57;2107,06;2361,03;1542,39;1458,56;2037,57;1416,27;1569,73;1471,5;1743,33;1793,77;1801,75;1584,54;2169,49;1850,8;2091,26;1796,09;2088,27;2125,5
001.004.0003 - Tesouraria;001.0004 - Décimo Terceiro;1477,2;1241,76;1256,2;1051,82;1449,59;1221,81;1747,93;1727,25;1685,99;1566,36;1366,76;1266,77;1685,02;1286,3;1513,97;1159,9;1520,36;1653,83;1360,17;1632,96;1235,83;1459,38;1875,16;1561,73
001.004.0004 - Controladoria;001.0004 - Décimo Terceiro;1000,53;709,65;1044,83;953,27;899,58;910,19;1153,37;1310,7;1045,3;1103,24;1226,33;893,29;1131,92;1000,47;1153;912,05;1061,32;1174,32;914,9;1139,76;885,08;852,83;1067,9;1223,56
001.005.0001 - Pesquisa e Desenvolvimento;001.0004 - Décimo Terceiro;2772,26;2919,86;3725,43;2725,04;2678,61;2938,76;4630,82;4051,02;3829,04;3549,11;3555,28;3465,58;3963,19;3578,88;3913,12;3795,4;4406,75;4147,7;4235,94;3635,82;4275,86;2924,75;5084,86;4479,07
001.006.0001 - Testes de Qualidade;001.0004 - Décimo Terceiro;6111,22;5001,06;5554,84;7677,07;6773,58;6972,56;8648,63;8208,02;6785,29;6736,46;7877,5;6573,42;6085,64;5568,9;7898,23;6932,79;9382,4;7625,04;8134,03;8573,16;7302,83;8734,05;7603,5;6978,59
001.006.0002 - Inspeção de Produtos;001.0004 - Décimo Terceiro;1690,38;1513,77;1916,11;1708,63;1837,26;1546,07;1987,04;2782,12;2314,99;2239,51;2266,71;1636,64;2085,8;2014,12;2102,92;2358,32;1922,06;2525,52;1997,98;1801,24;2357,45;1919,85;2493,37;2019,11
001.006.0003 - Documentação Legal;001.0004 - Décimo Terceiro;973,21;809,09;1069,1;837,73;1030;1039,98;1026,58;1386,4;1216,45;975,5;1091,73;1116,27;1229,94;1152,92;1170,25;1082,01;1054,13;1287,53;1186,79;1022,79;1307,83;882,79;1483,72;1378,75
001.007.0001 - Gerenciamento de Estoques;001.0004 - Décimo Terceiro;2250,14;2418,84;2565,1;2466,9;2531,58;2327,12;3471,06;2886,64;2866,36;2762,2;3131,8;2552,91;2756,79;2462,32;2458,01;2247,66;3445,57;3432,04;3331,02;2284,32;3188,51;3140,62;2769,98;3116,46
001.007.0002 - Transporte e Distribuição;001.0004 - Décimo Terceiro;1845,96;1659,66;2439,03;2096,46;2440,65;2299,31;2932,97;2479,01;2838,41;2095,14;1989,17;2177,24;2466,39;2031,54;3066,36;2789,75;3030,77;2191,57;2992,51;2140,01;2910,41;2066,24;2518,22;2625,41
001.007.0003 - Aquisição e Compras;001.0004 - Décimo Terceiro;1196,48;1021,44;1249,6;1100,22;1189,1;1267,09;1769,85;1285,43;1352,48;1404,48;1290,01;1263,37;1506,26;1318,08;1446,34;1447,38;1664,83;1634,81;1261,08;1417,69;1627,91;1493,95;1801,29;1632,7
001.007.0004 - Planejamento de Suprimentos;001.0004 - Décimo Terceiro;325,12;253,44;359,22;318,18;340,53;255,26;476,24;415,92;416,31;304,66;346,19;359,12;393,1;297,07;361,02;330,83;400,76;336,67;393,47;286,89;306,99;299,81;438,54;475,58
001.008.0001 - Suporte Técnico;001.0004 - Décimo Terceiro;3131,66;3536,79;4064,74;3270,35;3678;4052,5;3973,87;4314,29;3814,19;4184,65;4686,14;3772,9;4612,88;4620,21;5160,08;3888,22;4540,41;3689,11;4739,2;4359,15;4013,84;4527;4246,1;4951,86
001.008.0002 - Desenvolvimento de Software;001.0004 - Décimo Terceiro;3058,87;2320,92;2599,18;2285,94;2326,58;2476,15;3808,95;3822,9;3135,83;2973,7;3455,56;2904,35;3506,76;3470,14;3312,27;2927,94;3077,97;3565,41;3841,2;3314,75;2733,63;3219,46;4519,83;3777,68
001.008.0003 - Gerenciamento de Redes;001.0004 - Décimo Terceiro;1747,07;1459,76;2032,2;2117,23;1852,31;1706,19;2283,32;1976,72;2223,6;1787,39;2270,35;2019,6;2448,16;1825,54;1835,83;2408,01;2205,17;2339,41;2072,94;1766,02;2215,43;2341,72;3011,68;2853,33
001.008.0004 - Segurança da Informação;001.0004 - Décimo Terceiro;989,85;985,97;925,1;836,03;957,03;924,85;1037,31;1320,69;1066,7;1077,22;1158,2;825,46;998,99;1084,83;1138,92;1215,61;1193,46;1065,15;1037,3;1253,83;1076,71;1248,28;1055,26;1340,24
001.009.0001 - Novos Projetos;001.0004 - Décimo Terceiro;2288,11;2184,64;2674,83;2624,05;2497,73;1970,55;3576,22;3144,71;2267,43;2856,69;2304,3;2342,89;2354,84;2231,16;3018,98;2214,99;3231,73;3389,3;3340,76;2800,69;2460,12;2448,2;3341,96;3103,65
001.009.0002 - Gestão de Projetos;001.0004 - Décimo Terceiro;2074,7;1474,29;1814,72;1601,78;1805,24;1862,22;2203,38;2543,06;1786,46;1744,14;2496,34;1979,33;2304,12;2127,74;2007,27;2341,68;2040,54;2668,93;1966,07;1809,19;2156,12;2333,84;2881,33;2182,81
001.009.0003 - Desenho Tecnico;001.0004 - Décimo Terceiro;1484,16;1273,82;1160,76;1282,96;1186,74;1398,11;1726,6;1850,84;1299,57;1475,72;1387,89;1549,74;1535,18;1315,32;1504,81;1486,22;1307,82;1303,97;1345,25;1546,09;1517,07;1468,97;1561,81;1558,98
001.009.0004 - Gerencia da Engenharia;001.0004 - Décimo Terceiro;635,5;494,63;566,62;661,63;522,78;672,12;778,6;790,27;694,75;680,78;787,56;678,8;735,57;777,99;643,45;705,14;805,54;887,3;607,12;806,48;816,47;747,82;724,11;910,17
001.010.0001 - Equipamentos;001.0004 - Décimo Terceiro;6899,09;7522,25;7531,53;6442,15;7999,47;6327,69;11331,24;11043,45;6958,19;8161,14;8541,81;8084,48;8744,85;8523,34;9460,48;8482,07;10357,54;10371,25;9672,15;9336,83;9916,76;7924,14;9633,62;10605,38
001.010.0002 - Utilidades;001.0004 - Décimo Terceiro;3659,54;3414,93;4226,12;4271,81;3276,32;3137,5;4421,9;4832,89;3496,52;4035,2;3443,23;4100,43;4434,34;4661,15;3916,15;4588,16;4858,02;4340,54;4179,15;4703,61;4658,33;4022,51;5479,81;3892,64
001.010.0003 - Predial;001.0004 - Décimo Terceiro;1184,53;970,75;1248,5;1446,18;1426,5;1400,49;1673,05;1702,81;1565,45;1128,54;1327,11;1223,01;1131,64;1074,11;1412,79;1232,38;1655,34;1264,39;1170,76;1183,13;1530,51;1600,2;1414,62;1366,11
001.001.0001 - Linha de Produção;001.0004 - Décimo Terceiro;162164,95;184917,23;153946,68;214329,62;170138,5;199630,76;246745,44;196874,63;235614,69;236948,76;198627,8;190385,51;175612,55;182086,92;230201,34;186433,13;269150,07;211702,11;252760,35;180914,84;227535,84;204337,34;270963,84;253676,18
001.001.0002 - Gerência de Produção;001.0004 - Décimo Terceiro;32082,57;25484,6;38646,42;34399,46;29698,84;36990,05;34061,57;38910,34;37486,01;39731,96;42692,91;32237,2;35230,33;35868,54;31444,45;31769,24;38434,85;31879,38;38141,62;33470,31;34587,57;32636,5;36720,36;47147,94
001.002.0001 - Equipe de Vendas;001.0004 - Décimo Terceiro;21225,35;15383,88;16073,63;20580,46;16305,77;15460,96;27285,66;26710,03;17379,55;17042,47;21462,47;19602,22;22225,44;22290;19490,69;18207,23;20450,09;24488,19;24099,3;20053,07;19486,56;23449,08;29314,27;25891,12
001.002.0002 - Marketing Digital;001.0004 - Décimo Terceiro;9383,69;7375,02;7276,16;7050,77;7944,17;8081,46;8635,7;9665,89;10358,45;8277,12;10106,06;8856,58;8497,63;8294;9002,57;10060,85;8510,99;8484,05;7641,26;9183,32;9973,65;7923,26;11700,23;10951,8
001.002.0003 - Pesquisa de Mercado;001.0004 - Décimo Terceiro;3527,48;2451,36;2954,8;2529,41;3691,77;2537,05;4036,38;3260,66;3173,16;3597,39;3567,17;2911,85;3910,96;2969,8;4375,72;3046,39;3571,11;4434,66;2997,65;3022,91;3691,9;4034,04;3773,78;3993,1
001.002.0004 - Gerência de Vendas;001.0004 - Décimo Terceiro;1368,85;1350,43;1702,03;1797,9;1476,72;1609,17;2281,77;2258,98;1719,58;1402,4;1953,83;1307,1;1702,2;1707,26;1544,22;1477,44;2159,44;1891,68;1875,61;1890,25;1504,04;1494,03;2487,38;1699,51
001.003.0001 - Recrutamento e Seleção;001.0004 - Décimo Terceiro;3073,58;2316,51;2753,06;3000,63;3255,62;2402,8;3773,06;3643,73;3656,32;3157,27;3538,02;2678,33;3572,45;2688,93;3882,63;3400,7;3635,83;3336,91;3772,66;3814,03;2786,7;3077,52;4238,36;2959,68
001.003.0002 - Treinamento e Desenvolvimento;001.0004 - Décimo Terceiro;2011,76;2290,93;2753,63;2702,41;2693,84;2348,66;2520,38;2559,18;3063,21;2135,88;2546,7;2481,43;2792,86;2083,04;2711,99;2154,52;3131,05;2909,5;3263,02;2786,74;2874,7;2734,69;3388,19;3368,96
001.003.0003 - Remuneração e Benefícios;001.0004 - Décimo Terceiro;1980,02;1436,72;1865,61;1593,87;1809,48;1813,48;2343,94;2363,15;1887,19;2117,88;2458,15;2144,56;1855,96;1651,82;1941,35;2405,44;1975,23;1855,95;2364,58;2432,74;1775,59;2055,69;2245,35;2106,68
001.003.0004 - Relações Trabalhistas;001.0004 - Décimo Terceiro;1242,28;1180,92;1472,02;1499,68;1543,09;1536,53;2035,74;1504,95;1531,82;1713,24;1714,95;1418,75;1703,93;1737,36;1601,35;1482,26;2083,81;1764,32;1664,77;1791,66;1782,97;1335,24;1925,39;1912,59
001.003.0005 - Gerência de RH;001.0004 - Décimo Terceiro;990,43;780,51;963,74;1098,31;1117,14;804,06;1069,55;1276,14;1154,75;964,36;1091,97;944,45;1245,59;943,01;1176,09;1049,26;1294,04;902,96;932,17;1253,97;1197,91;925,36;1373,61;1261,18
001.004.0001 - Contabilidade Geral;001.0004 - Décimo Terceiro;2581,3;2138,02;2904,19;2469,37;2580,09;2561,48;3384,39;3032,6;2421,47;3101,56;2440,55;2518,95;2910,16;3062,84;2847,31;2749,24;2494,29;2586,58;3416,52;2502,88;3341,04;3163,23;4025,96;3683,41
001.004.0002 - Planejamento Financeiro;001.0004 - Décimo Terceiro;1872,31;1246,15;1710,05;1254,32;1675,1;1547,08;2179,81;1791,6;1472,75;1930,11;1570,91;1805,06;1589,17;1549,11;1646,98;1410,75;1926,49;1874,78;1802,88;1514,9;1523,37;2007,28;1899,45;2125,96
001.004.0003 - Tesouraria;001.0004 - Décimo Terceiro;1447,42;1058,38;1280;1040,29;1132,71;1052,68;1326;1836,02;1675,96;1496,76;1184,46;1398,57;1321,6;1351,26;1289,04;1267,83;1451,07;1361,64;1343,88;1162,27;1518,91;1510,69;1422,71;1721,91
001.004.0004 - Controladoria;001.0004 - Décimo Terceiro;835,12;820,97;1123,02;1044,18;1086,89;909,26;1332,65;980,27;888,42;889,08;1026,9;1165,59;1131,62;998,57;1170,3;1018,69;1089,33;1109,06;989,25;1003,89;1126;897,75;1488,56;1410,51
001.005.0001 - Pesquisa e Desenvolvimento;001.0004 - Décimo Terceiro;3330,45;3179,12;2548,89;2996,18;2795,99;2744,51;4049,08;4614,09;3606,6;3073;3291,25;3468,95;3096,32;2687,62;3724,56;4082,11;3513,1;4134,52;3615,76;3055,67;2949,82;2909,34;4037,88;3912,19
001.006.0001 - Testes de Qualidade;001.0004 - Décimo Terceiro;7854,68;5708,45;6571,55;7516,45;5447,72;7312,37;10133,49;9293,38;6642,45;5772,16;7568,34;5660,43;6672,35;8222,89;6263,31;6112,98;6983,12;6368,94;6193,9;7737,11;8412,83;7697,37;7825,61;10059,54
001.006.0002 - Inspeção de Produtos;001.0004 - Décimo Terceiro;2044,37;1798,54;2117,62;1838,07;1800,59;2022,43;2875,84;2265,36;2380,57;2064,93;2342,4;2241,42;2534,07;1905,42;2132,64;2175,12;2388,57;2579,04;1758,15;2094,36;2472,5;2348,86;2103,07;2334,93
001.006.0003 - Documentação Legal;001.0004 - Décimo Terceiro;1097,01;815,65;1008,32;1074,71;762;796,82;1397,89;1282,97;1020,09;1036,58;1228,14;1152,55;1251,26;1180,38;1083,55;1178,59;1356,94;1316,02;1211,5;1070,94;1024,47;1053,9;1203,56;1160,31
001.007.0001 - Gerenciamento de Estoques;001.0004 - Décimo Terceiro;2079,87;1858,52;2141,79;2515,33;2078,85;2126,6;3402,35;3036,36;3165,16;3157,84;2549,34;3089,76;3076,56;2800,58;3361,69;2873,84;3636,7;3362,85;3090,09;3349,06;2747,59;3116,31;3734,68;2704,37
001.007.0002 - Transporte e Distribuição;001.0004 - Décimo Terceiro;2567,06;2396,58;2048,07;2506,78;2584,68;1958,77;3099,62;3157,31;2405,52;1899,92;2247,4;1855,47;2090,84;1986,23;2571,4;2630,16;2425,76;2379,94;3059,81;2746,95;2170,81;2429,62;2582,94;2767,77
001.007.0003 - Aquisição e Compras;001.0004 - Décimo Terceiro;1207,2;1277,93;1412,44;1425,09;1509,53;1183,65;1350,69;1273,7;1442,1;1586,75;1483,22;1064,58;1421,3;1062,6;1369,44;1279,65;1590,44;1234,18;1302,67;1188,75;1599,25;1151,68;1409,39;1784,76
001.007.0004 - Planejamento de Suprimentos;001.0004 - Décimo Terceiro;352,08;244,74;331,5;281,43;306,06;332;438,58;371,28;405,37;387,51;299,33;356,17;282,05;392,78;309,02;292,33;398,5;420,96;378,63;351,15;354,16;392,49;349,55;371,11
001.008.0001 - Suporte Técnico;001.0004 - Décimo Terceiro;3648,33;3884,61;3871,48;3550,34;3241,82;3450,28;4521,29;4067,34;4587,84;3303,52;3981,64;3222,02;4370,11;4199,45;4501,68;3695,53;4850,47;3883,73;4477,66;4623,45;3706,55;4259,72;5498,05;5425,43
001.008.0002 - Desenvolvimento de Software;001.0004 - Décimo Terceiro;2415,46;2582,27;2676,3;3122,04;2712,62;2887,37;3136,68;3661,42;2749,84;2525,82;2962,69;2911,34;2740,08;3415,95;3229,46;3253,97;3572,77;3971,47;2865;3278,47;2723,01;2822,95;3551,99;3388,31
001.008.0003 - Gerenciamento de Redes;001.0004 - Décimo Terceiro;1858,78;1439,34;1858,58;1986,75;1612,77;1773,57;2165,35;2362,5;2220,57;1712,52;2174,64;1950,71;2200,5;1984,68;2514,03;2317,69;2136,24;1881,11;2265,31;2369,16;2449,97;1908,49;2670,47;2296,32
001.008.0004 - Segurança da Informação;001.0004 - Décimo Terceiro;944,63;716,05;937,82;848,15;1076,56;946,82;1404,33;1103,03;1053,35;954,66;889,24;935,87;1054,9;968,52;1259,46;962,33;1329,27;1177,3;989,59;1241,26;1028,96;901,71;1160,41;1436,78
001.009.0001 - Novos Projetos;001.0004 - Décimo Terceiro;2691,25;2752,53;2531,83;2206,57;2874,81;2018,81;3566,09;3569,7;3345,85;2443,36;3051,63;2527,75;2834,82;3075,53;2695,26;2756,04;3129,32;3113,3;2771,58;2936,71;3499,81;2927,45;3084,17;3305,85
001.009.0002 - Gestão de Projetos;001.0004 - Décimo Terceiro;2256,13;2024,21;1847,69;2125,6;2125,91;1870,03;2779,2;2715,55;2429,14;2182,6;1975,03;1863,01;1948,16;1836;2028,14;2384,51;2507,66;2293,59;2224,46;1707,76;1859,07;2259,83;2133,68;2660,24
001.009.0003 - Desenho Tecnico;001.0004 - Décimo Terceiro;1345,61;1090,1;1472,08;1099,65;1468,95;1040,48;1728,75;1622,7;1676,01;1411,31;1436,63;1519,92;1351,03;1424,24;1538,2;1531,73;1796,76;1379,35;1696,11;1294,24;1646,91;1114,79;1862,09;1901,93
001.009.0004 - Gerencia da Engenharia;001.0004 - Décimo Terceiro;692,32;671,6;697,4;682,6;560,42;605,26;824,51;848,62;718,42;622,51;804,81;763,99;830,74;722,27;760,23;555,2;732,75;789,8;776,57;576,15;844,19;611,78;953,83;724,41
001.010.0001 - Equipamentos;001.0004 - Décimo Terceiro;6513,19;7140,34;9003,97;7041,2;8165,12;8378,22;9189,47;10965,03;7594,37;8355,51;8191,17;9269,06;7538,68;9217,2;8539,83;7867,98;10973,54;10529,3;9308,56;7551,36;7543,77;7070,05;10827,2;10450,2
001.010.0002 - Utilidades;001.0004 - Décimo Terceiro;4373,1;3685,06;3393,24;4361,18;3517,62;3440,64;5757,6;4225,5;3678,19;3499,05;4945,61;3304,74;3509,51;3330,6;5100,63;4110,45;4125,3;4579,68;4342,37;4286,38;5163,29;4279,49;4983,26;5392,49
001.010.0003 - Predial;001.0004 - Décimo Terceiro;1047,94;1290,33;1080,1;1407,9;1511,72;976,2;1873,45;1754,65;1352,83;1313,36;1256,91;1096,33;1275,44;1450,21;1447,65;1269,99;1544,2;1408,52;1475,97;1331,55;1240,45;1186,04;1800,51;1928,64
001.001.0001 - Linha de Produção;001.0005 - Férias;275650,5;264430,36;204382,33;240701,72;241838,35;292207,26;391585,65;405589,45;301627,69;244737,75;264061,26;302085,59;273527,26;284068,04;321914,56;298414,85;318457,97;247040,43;320439,38;242773,6;330081,81;258359,38;301353,43;323818,19
001.001.0002 - Gerência de Produção;001.0005 - Férias;49132,35;37681,63;44771;45188;42640,46;36982,43;49655,88;71277,6;50083,75;57134,98;58711,04;42986,17;40274,35;51349,63;55511,77;45720;64736;47303,56;58260,51;42628,53;56221,47;39920,78;67548,89;59282,17
001.002.0001 - Equipe de Vendas;001.0005 - Férias;28233,67;26281,73;21102,55;23671,76;28769,59;23254,25;37998,12;48833,9;33868,36;31691,11;27782,88;22797,04;30669,61;29793,41;28795,6;25263,68;32575,74;25007,98;29858,66;25839,05;23721,82;30925,06;31527,1;28183,32
001.002.0002 - Marketing Digital;001.0005 - Férias;10656,3;12150,1;10941,06;10446,55;11938,93;10417,86;12364,96;19937,44;11191,17;11723,66;10829,41;9768,27;13789,14;10763,68;12695,02;9879,07;13027,85;11954,93;10913,51;13194,91;10487,94;11343,74;16821,54;10210,41
001.002.0003 - Pesquisa de Mercado;001.0005 - Férias;4485,76;4040,85;4576,88;3885,19;4911,27;3391,75;6745,93;6578,06;3822,05;4639,5;5464,23;3573,88;5237,12;4847,96;5084,27;4018,75;4915,6;4942,73;4273,99;5186,72;4685,69;5166,19;5784,78;4939,53
001.002.0004 - Gerência de Vendas;001.0005 - Férias;2645,43;2524,49;2491,26;2317,02;2034,83;2290,2;2594,75;3516,22;2639,1;2255,17;1998,6;2018,58;2487,63;2135,2;2279,88;2440,1;2879,6;2634,53;2575,27;2447,57;2088,04;1881,98;2488,04;2496,16
001.003.0001 - Recrutamento e Seleção;001.0005 - Férias;3967,19;3092,8;3120,43;2965,06;3490,01;3086,97;4488,32;6604,26;4982,72;4012,1;4419,48;3238,67;4644,81;4311,52;3890,36;3302,73;4712,3;5306,42;3601,45;4555,17;4508,33;3525,75;4411,52;4108,05
001.003.0002 - Treinamento e Desenvolvimento;001.0005 - Férias;3922,99;2630,4;2988,38;3601,59;3731,33;3109,78;4023,89;5513,49;4146,45;2889,43;3169,8;3134,9;4177,5;3854,9;4196,86;3701,79;3294,13;4155,91;3171,27;3614,2;4251,14;3425,02;4757,9;3177,3
001.003.0003 - Remuneração e Benefícios;001.0005 - Férias;2306,95;2373,55;2753,43;2572,94;2540,81;2911,25;3821,81;5040,29;2598,42;2263,06;3038,01;2237,9;3209,19;2982,15;2651,86;2491,52;2677,41;2375,84;3051,29;3234,28;2624,3;2525,08;3396,74;2997,46
